"","Year","Gender","Grade_of_Student","E_Cig_Ever_Used","E_Cig_Days_Used","E_Cig_Last_Used","E_Cig_Curiousity","E_Cig_Try","E_Cig_Try_Next_Year","Cigarette_Ever_Used","Cigarette_Days_Used","Cigarette_Curiosity","Cigarette_Try","Cigarette_Try_Next_Year","The_Real_Cost","Any_Tobacco_Craving","Attempt_Quitting_Tobacco","Are_Tobacco_Products_Harmful","E_Cig_Promotions_Internet","Tobacco_Promotions_Internet"
"25449",2022,1,2,2,NA,NA,2,4,4,2,NA,2,4,4,2,NA,NA,1,3,3
"25450",2022,2,2,2,NA,NA,2,3,3,2,NA,2,4,3,2,NA,NA,1,4,3
"25451",2022,1,2,2,NA,NA,3,3,4,2,NA,4,4,4,1,NA,NA,1,4,3
"25452",2022,2,2,2,NA,NA,2,3,3,2,NA,3,3,3,1,NA,NA,2,5,4
"25453",2022,2,2,2,NA,NA,3,3,4,2,NA,2,3,4,3,NA,NA,2,3,3
"25454",2022,2,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,3
"25455",2022,2,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,5,3
"25456",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"25457",2022,1,2,2,NA,NA,1,2,3,2,NA,4,4,4,2,NA,NA,2,3,3
"25458",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,2,3
"25459",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,NA,NA,NA
"25460",2022,2,2,1,0,5,NA,NA,NA,1,0,NA,NA,NA,1,NA,NA,3,3,3
"25461",2022,2,2,2,NA,NA,4,4,4,2,NA,3,4,4,1,NA,NA,1,2,2
"25462",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"25463",2022,NA,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,4,1,2
"25464",2022,2,3,2,NA,NA,2,3,3,2,NA,2,3,3,1,NA,NA,2,5,3
"25465",2022,2,3,2,NA,NA,3,4,4,2,NA,3,4,4,3,NA,NA,2,3,2
"25466",2022,1,3,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,3,3
"25467",2022,1,3,2,NA,NA,3,3,4,2,NA,4,4,4,1,NA,NA,1,2,4
"25468",2022,2,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"25469",2022,1,3,2,NA,NA,4,3,4,2,NA,4,4,4,1,NA,NA,1,3,3
"25470",2022,2,3,2,NA,NA,2,3,4,2,NA,2,4,4,1,NA,NA,1,2,3
"25471",2022,2,3,2,NA,NA,3,4,4,2,NA,2,4,4,2,NA,NA,4,3,3
"25472",2022,1,3,2,NA,NA,4,4,3,2,NA,4,3,3,1,NA,NA,2,2,2
"25473",2022,1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,2
"25474",2022,2,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,4
"25475",2022,2,3,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,1,3,2
"25476",2022,2,3,1,0,4,NA,NA,NA,2,NA,4,4,4,1,NA,NA,2,4,3
"25477",2022,1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"25478",2022,2,3,2,NA,NA,1,3,3,2,NA,2,3,3,1,NA,NA,2,4,2
"25479",2022,2,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,2
"25480",2022,1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"25481",2022,1,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"25482",2022,1,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,1,1
"25483",2022,2,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"25484",2022,1,3,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25485",2022,2,3,1,0,5,NA,NA,NA,2,NA,2,4,4,1,NA,NA,1,5,6
"25486",2022,2,3,2,NA,NA,4,4,4,2,NA,3,4,4,1,NA,NA,1,4,4
"25487",2022,1,3,2,NA,NA,4,4,4,2,NA,4,4,4,NA,NA,NA,NA,NA,NA
"25488",2022,1,3,2,NA,NA,2,4,4,2,NA,2,4,4,2,NA,NA,2,2,2
"25489",2022,2,3,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,3,3
"25490",2022,1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,2
"25491",2022,1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,4
"25492",2022,2,3,2,NA,NA,1,2,2,2,NA,1,3,4,2,NA,NA,2,3,3
"25493",2022,1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"25494",2022,1,3,2,NA,NA,3,4,3,2,NA,4,4,4,2,NA,NA,2,3,3
"25495",2022,2,3,2,NA,NA,4,4,4,2,NA,2,4,4,2,NA,NA,2,3,3
"25496",2022,2,3,2,NA,NA,3,3,3,2,NA,4,4,4,1,NA,NA,1,3,2
"25497",2022,1,3,2,NA,NA,3,3,4,2,NA,3,4,4,2,NA,NA,2,4,4
"25498",2022,1,3,2,NA,NA,3,3,4,2,NA,4,4,4,3,NA,NA,2,4,3
"25499",2022,2,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,2
"25500",2022,2,3,2,NA,NA,3,4,4,2,NA,4,4,4,2,NA,NA,1,4,3
"25501",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,5,2
"25502",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,4
"25503",2022,2,4,2,NA,NA,2,3,3,2,NA,2,4,4,1,NA,NA,3,4,4
"25504",2022,1,4,2,NA,NA,3,4,4,2,NA,4,4,4,2,NA,NA,1,3,3
"25505",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"25506",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,4,4
"25507",2022,1,4,2,NA,NA,2,4,4,2,NA,4,4,4,1,NA,NA,1,3,4
"25508",2022,1,4,2,NA,NA,2,3,3,2,NA,4,4,4,1,NA,NA,2,3,3
"25509",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,5,4
"25510",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,2
"25511",2022,2,4,2,NA,NA,1,4,4,2,NA,1,4,4,1,NA,NA,2,5,5
"25512",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"25513",2022,2,4,2,NA,NA,3,4,4,2,NA,NA,4,4,NA,NA,NA,1,2,3
"25514",2022,2,4,2,NA,NA,4,3,3,2,NA,4,4,3,1,NA,NA,2,4,4
"25515",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,3,3,2
"25516",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,4
"25517",2022,1,4,2,NA,NA,2,3,3,2,NA,1,2,3,1,NA,NA,3,3,3
"25518",2022,2,4,2,NA,NA,2,3,3,2,NA,4,4,4,3,NA,NA,3,2,3
"25519",2022,2,4,1,14,1,NA,NA,NA,2,NA,4,4,4,1,2,1,1,5,2
"25520",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,4,3
"25521",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,4,4
"25522",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,4
"25523",2022,2,4,2,NA,NA,2,4,4,2,NA,4,4,4,2,NA,NA,1,4,4
"25524",2022,1,4,1,0,7,NA,NA,NA,2,NA,3,4,4,1,NA,NA,1,5,4
"25525",2022,1,4,1,30,1,NA,NA,NA,2,NA,4,3,3,2,2,5,NA,NA,NA
"25526",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,4
"25527",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,3,2
"25528",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,5,6
"25529",2022,2,4,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,4,3,3
"25530",2022,1,5,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,1,2,NA
"25531",2022,1,4,2,NA,NA,4,4,4,2,NA,3,4,4,2,NA,NA,1,4,4
"25532",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,3,2
"25533",2022,2,4,2,NA,NA,4,3,3,1,1,NA,NA,NA,3,2,1,1,5,5
"25534",2022,2,4,1,0,4,NA,NA,NA,2,NA,4,4,4,3,NA,NA,2,4,3
"25535",2022,1,4,1,0,6,NA,NA,NA,2,NA,4,4,4,2,NA,NA,2,3,4
"25536",2022,1,4,2,NA,NA,4,3,3,2,NA,2,3,4,2,NA,NA,3,3,1
"25537",2022,1,4,1,0,5,NA,NA,NA,2,NA,1,3,4,2,NA,NA,2,6,4
"25538",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,3,4
"25539",2022,2,4,2,NA,NA,4,4,4,1,0,NA,NA,NA,1,NA,NA,1,4,6
"25540",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,6,1
"25541",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,4,3
"25542",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,6,6
"25543",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,2,4,3
"25544",2022,1,4,2,NA,NA,4,3,4,2,NA,3,4,4,1,NA,NA,2,3,2
"25545",2022,2,4,2,NA,NA,4,3,3,2,NA,4,4,4,1,NA,NA,2,3,4
"25546",2022,1,5,2,NA,NA,4,3,3,2,NA,4,3,3,1,NA,NA,3,1,1
"25547",2022,2,5,1,23,2,NA,NA,NA,2,NA,2,3,3,1,1,3,1,3,3
"25548",2022,2,5,1,0,4,NA,NA,NA,2,NA,4,4,4,1,NA,NA,2,2,2
"25549",2022,1,5,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,5,5
"25550",2022,2,5,1,0,6,NA,NA,NA,2,NA,4,4,4,2,NA,NA,1,5,4
"25551",2022,2,5,2,NA,NA,2,4,4,1,0,NA,NA,NA,2,NA,NA,2,4,4
"25552",2022,2,5,2,NA,NA,2,3,3,2,NA,4,4,4,1,NA,NA,1,2,2
"25553",2022,1,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,3
"25554",2022,1,5,2,NA,NA,2,3,3,2,NA,4,4,4,1,NA,NA,2,3,4
"25555",2022,1,5,1,1,2,NA,NA,NA,2,NA,4,4,4,1,2,1,2,2,2
"25556",2022,1,5,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,2,3,3
"25557",2022,1,5,2,NA,NA,3,3,4,2,NA,4,3,4,1,NA,NA,2,3,4
"25558",2022,2,5,2,NA,NA,3,3,3,2,NA,4,4,4,1,NA,NA,2,4,3
"25559",2022,2,5,2,NA,NA,2,4,4,2,NA,4,4,4,2,NA,NA,2,3,3
"25560",2022,2,5,1,0,4,NA,NA,NA,2,NA,4,4,4,1,NA,NA,2,4,3
"25561",2022,1,5,1,17,3,NA,NA,NA,1,0,NA,NA,NA,2,2,5,1,3,3
"25562",2022,2,5,2,NA,NA,3,3,3,2,NA,4,4,4,1,NA,NA,2,3,3
"25563",2022,2,5,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,2,3,2
"25564",2022,2,5,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,2
"25565",2022,2,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,4
"25566",2022,1,5,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"25567",2022,2,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"25568",2022,1,5,1,0,6,NA,NA,NA,2,NA,4,4,4,2,NA,NA,2,4,3
"25569",2022,1,5,2,NA,NA,2,4,3,2,NA,4,4,4,1,NA,NA,1,5,4
"25570",2022,2,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,2
"25571",2022,1,5,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,4
"25572",2022,2,5,2,NA,NA,2,4,3,2,NA,4,4,4,3,NA,NA,1,3,3
"25573",2022,2,5,1,0,6,NA,NA,NA,2,NA,2,4,4,3,NA,NA,2,4,2
"25574",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,3
"25575",2022,2,4,1,1,3,NA,NA,NA,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA
"25576",2022,1,4,1,30,1,NA,NA,NA,2,NA,4,4,4,NA,NA,NA,NA,NA,NA
"25577",2022,1,4,2,NA,NA,2,4,3,2,NA,4,4,4,2,NA,NA,1,4,6
"25578",2022,2,4,2,NA,NA,4,3,3,2,NA,4,3,3,2,NA,NA,2,3,3
"25579",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"25580",2022,2,4,2,NA,NA,2,3,4,2,NA,4,4,4,3,NA,NA,2,3,4
"25581",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,2,2,2,1,1,4
"25582",2022,2,4,2,NA,NA,3,2,3,2,NA,4,4,4,2,NA,NA,2,2,2
"25583",2022,1,4,2,NA,NA,3,3,3,2,NA,4,4,4,2,NA,NA,2,5,3
"25584",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,2,3
"25585",2022,2,4,2,NA,NA,2,4,4,2,NA,4,4,4,1,NA,NA,2,3,4
"25586",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,NA,NA,NA
"25587",2022,1,4,1,0,6,NA,NA,NA,1,0,NA,NA,NA,1,NA,NA,2,3,2
"25588",2022,2,4,1,8,2,NA,NA,NA,2,NA,4,4,4,1,2,1,2,NA,NA
"25589",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,1,NA,3,2,3
"25590",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,NA,NA,NA
"25591",2022,1,4,1,3,NA,NA,NA,NA,2,NA,3,4,4,1,2,NA,NA,3,3
"25592",2022,1,4,2,NA,NA,3,3,3,2,NA,4,4,4,1,NA,NA,2,4,5
"25593",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,2,4,4
"25594",2022,1,4,2,NA,NA,2,3,4,2,NA,3,4,4,NA,NA,NA,NA,NA,NA
"25595",2022,2,4,1,30,1,NA,NA,NA,2,NA,4,4,4,2,2,1,2,3,3
"25596",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,NA,2,4
"25597",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,NA,NA,NA,NA,NA,NA
"25598",2022,2,5,2,NA,NA,2,3,3,2,NA,2,4,3,2,NA,NA,NA,2,2
"25599",2022,2,5,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,3,3
"25600",2022,2,5,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,4,3,5
"25601",2022,1,5,1,30,1,NA,NA,NA,2,NA,3,4,4,1,2,1,2,6,4
"25602",2022,2,5,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25603",2022,2,5,1,30,1,NA,NA,NA,2,NA,4,4,4,NA,2,3,NA,NA,NA
"25604",2022,1,5,2,NA,NA,3,3,3,2,NA,4,4,4,1,NA,NA,1,6,5
"25605",2022,1,5,1,0,6,NA,NA,NA,2,NA,2,3,3,1,NA,NA,3,3,3
"25606",2022,2,5,2,NA,NA,4,4,4,2,NA,4,4,4,NA,NA,NA,NA,NA,NA
"25607",2022,2,5,1,0,6,NA,NA,NA,1,0,NA,NA,NA,2,2,5,3,4,NA
"25608",2022,2,5,1,3,3,NA,NA,NA,2,NA,4,4,4,3,2,1,2,3,4
"25609",2022,2,5,2,NA,NA,4,3,3,2,NA,4,4,4,2,NA,NA,1,NA,NA
"25610",2022,1,5,2,NA,NA,2,3,3,2,NA,4,4,4,1,NA,NA,1,4,3
"25611",2022,1,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,NA,NA
"25612",2022,1,5,2,NA,NA,4,3,3,2,NA,4,4,4,1,NA,NA,2,3,3
"25613",2022,1,5,2,NA,NA,4,1,1,2,NA,4,4,4,NA,NA,NA,NA,NA,NA
"25614",2022,2,5,1,3,2,NA,NA,NA,2,NA,1,2,3,2,1,5,2,6,2
"25615",2022,1,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,2,2
"25616",2022,2,5,2,NA,NA,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25617",2022,1,5,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,3,5,5
"25618",2022,1,5,1,30,1,NA,NA,NA,1,0,NA,NA,NA,2,2,5,2,3,4
"25619",2022,1,5,1,0,6,NA,NA,NA,2,NA,3,4,4,NA,NA,NA,NA,NA,NA
"25620",2022,2,6,2,NA,NA,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25621",2022,1,6,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,4,6,2
"25622",2022,2,6,2,NA,NA,4,4,4,2,NA,4,4,4,NA,NA,NA,NA,NA,NA
"25623",2022,2,6,1,1,1,NA,NA,NA,2,NA,4,4,4,2,1,4,2,4,3
"25624",2022,1,6,1,0,5,NA,NA,NA,2,NA,4,4,4,2,NA,NA,2,3,3
"25625",2022,2,6,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,2,3
"25626",2022,1,6,1,0,4,NA,NA,NA,2,NA,4,4,4,1,2,5,NA,4,NA
"25627",2022,1,6,1,30,1,NA,NA,NA,1,0,NA,NA,NA,1,2,1,1,1,1
"25628",2022,2,6,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,3,2
"25629",2022,2,6,1,15,1,NA,NA,NA,2,NA,4,4,4,1,1,2,3,4,4
"25630",2022,1,6,1,0,4,NA,NA,NA,1,0,NA,NA,NA,1,NA,NA,3,3,3
"25631",2022,1,6,1,0,6,NA,NA,NA,2,NA,4,4,4,1,NA,NA,1,3,3
"25632",2022,2,6,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,2
"25633",2022,1,6,1,0,4,NA,NA,NA,1,0,NA,NA,NA,1,NA,NA,2,3,3
"25634",2022,2,6,1,0,5,NA,NA,NA,2,NA,4,4,4,1,NA,NA,1,4,4
"25635",2022,2,6,1,18,2,NA,NA,NA,2,NA,4,4,4,2,2,NA,2,5,3
"25636",2022,1,6,1,0,4,NA,NA,NA,1,0,NA,NA,NA,1,NA,NA,2,4,3
"25637",2022,2,6,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,NA,NA,NA
"25638",2022,2,6,1,30,1,NA,NA,NA,2,NA,4,4,4,2,2,5,3,3,4
"25639",2022,1,6,2,NA,NA,2,3,3,2,NA,4,3,3,1,NA,NA,2,1,4
"25640",2022,2,6,2,NA,NA,3,4,4,2,NA,4,4,4,2,NA,NA,2,4,3
"25641",2022,1,6,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,1,1
"25642",2022,1,6,1,20,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25643",2022,2,6,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,2,5,4
"25644",2022,2,7,2,NA,NA,4,3,3,2,NA,4,4,4,1,NA,NA,1,4,4
"25645",2022,1,7,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"25646",2022,1,7,2,NA,NA,2,3,3,1,0,NA,NA,NA,1,NA,NA,3,2,4
"25647",2022,2,7,1,20,1,NA,NA,NA,1,0,NA,NA,NA,2,1,3,2,3,3
"25648",2022,1,7,1,30,1,NA,NA,NA,1,0,NA,NA,NA,1,2,3,2,4,4
"25649",2022,1,7,1,0,6,NA,NA,NA,2,NA,4,4,4,1,NA,NA,1,1,1
"25650",2022,1,7,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,3,2
"25651",2022,1,7,1,0,4,NA,NA,NA,2,NA,4,4,3,1,NA,NA,3,5,1
"25652",2022,2,7,2,NA,NA,2,4,3,2,NA,4,4,4,1,NA,NA,2,3,3
"25653",2022,2,7,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,5,3
"25654",2022,1,7,1,0,4,NA,NA,NA,2,NA,4,4,4,1,NA,NA,2,2,4
"25655",2022,2,7,1,5,2,NA,NA,NA,2,NA,4,4,4,2,2,5,3,2,2
"25656",2022,1,7,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,4,5,4
"25657",2022,2,7,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,2,2,4
"25658",2022,2,7,2,NA,NA,4,4,3,2,NA,2,4,4,2,2,1,2,4,3
"25659",2022,1,7,1,0,6,NA,NA,NA,2,NA,4,4,4,2,NA,NA,2,4,2
"25660",2022,2,7,1,30,1,NA,NA,NA,2,NA,4,4,4,1,1,5,1,3,3
"25661",2022,1,7,1,0,6,NA,NA,NA,2,NA,3,4,4,1,NA,NA,3,4,5
"25662",2022,1,7,2,NA,NA,3,3,3,1,0,NA,NA,NA,1,NA,NA,2,2,1
"25663",2022,2,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,2
"25664",2022,2,1,2,NA,NA,4,3,4,2,NA,3,4,4,1,NA,NA,1,3,3
"25665",2022,2,1,2,NA,NA,2,2,4,2,NA,2,3,4,3,NA,NA,2,3,2
"25666",2022,1,1,2,NA,NA,2,3,4,2,NA,4,4,4,2,NA,NA,2,3,4
"25667",2022,1,1,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,2,3,3
"25668",2022,2,1,1,0,5,NA,NA,NA,2,NA,4,3,4,2,NA,NA,2,4,3
"25669",2022,1,1,2,NA,NA,1,3,3,2,NA,3,3,4,1,NA,NA,2,3,3
"25670",2022,1,1,2,NA,NA,4,3,3,2,NA,4,4,4,2,NA,NA,1,2,2
"25671",2022,1,1,2,NA,NA,2,4,4,2,NA,2,4,4,2,NA,NA,1,2,2
"25672",2022,1,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,1,1
"25673",2022,1,1,2,NA,NA,1,4,3,2,NA,1,3,4,1,NA,NA,2,3,4
"25674",2022,2,1,2,NA,NA,2,4,3,2,NA,2,4,4,2,NA,NA,1,3,3
"25675",2022,2,1,2,NA,NA,3,4,4,2,NA,3,4,4,2,NA,NA,2,4,3
"25676",2022,2,1,1,0,4,NA,NA,NA,2,NA,2,3,3,2,NA,NA,2,3,3
"25677",2022,2,1,2,NA,NA,3,4,4,2,NA,4,4,4,3,NA,NA,1,3,3
"25678",2022,1,1,2,NA,NA,1,4,4,2,NA,2,4,4,2,NA,NA,2,4,2
"25679",2022,2,1,2,NA,NA,3,3,4,2,NA,3,4,3,3,NA,NA,2,3,4
"25680",2022,1,1,2,NA,NA,4,3,3,2,NA,4,3,3,3,NA,NA,1,3,3
"25681",2022,2,1,2,NA,NA,4,3,4,2,NA,4,4,4,3,NA,NA,1,3,2
"25682",2022,2,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"25683",2022,2,1,2,NA,NA,3,4,4,2,NA,4,4,4,2,NA,NA,2,3,3
"25684",2022,2,1,2,NA,NA,2,4,4,2,NA,3,4,2,3,NA,NA,1,3,2
"25685",2022,2,1,2,NA,NA,3,4,4,2,NA,4,4,4,3,NA,NA,3,3,3
"25686",2022,2,1,2,NA,NA,4,3,3,2,NA,4,3,3,2,NA,NA,1,4,4
"25687",2022,2,1,2,NA,NA,2,3,3,2,NA,2,3,3,2,NA,NA,2,6,3
"25688",2022,2,1,2,NA,NA,1,4,4,2,NA,2,4,4,1,NA,NA,1,3,3
"25689",2022,1,1,2,NA,NA,2,4,4,2,NA,4,4,4,3,NA,NA,1,3,3
"25690",2022,1,1,2,NA,NA,4,4,4,2,NA,3,4,4,1,NA,NA,1,3,3
"25691",2022,1,1,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,2,2
"25692",2022,2,1,2,NA,NA,4,3,4,2,NA,3,4,4,2,NA,NA,2,3,2
"25693",2022,2,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,5,5
"25694",2022,2,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,2
"25695",2022,1,1,2,NA,NA,2,3,4,2,NA,3,4,4,1,NA,NA,1,5,3
"25696",2022,2,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,2,3
"25697",2022,NA,2,2,NA,NA,3,4,4,2,NA,2,4,4,1,NA,NA,1,3,2
"25698",2022,2,2,2,NA,NA,2,2,2,2,NA,4,4,4,2,NA,NA,3,2,2
"25699",2022,2,2,2,NA,NA,2,3,3,2,NA,2,2,3,2,NA,NA,2,3,3
"25700",2022,2,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,2,2
"25701",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"25702",2022,2,2,2,NA,NA,1,2,2,2,NA,3,4,4,2,NA,NA,2,3,3
"25703",2022,2,2,2,NA,NA,4,3,4,2,NA,4,4,4,1,NA,NA,2,2,2
"25704",2022,1,2,2,NA,NA,4,3,4,2,NA,4,4,4,1,NA,NA,2,4,3
"25705",2022,2,2,2,NA,NA,2,2,3,2,NA,3,3,3,3,2,1,2,3,3
"25706",2022,1,2,1,0,5,NA,NA,NA,2,NA,2,3,3,1,NA,NA,1,2,2
"25707",2022,2,2,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,2,3
"25708",2022,1,2,2,NA,NA,2,3,3,2,NA,4,4,4,2,NA,NA,2,3,4
"25709",2022,1,2,2,NA,NA,2,3,3,2,NA,4,4,4,2,NA,NA,2,2,2
"25710",2022,2,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"25711",2022,1,2,2,NA,NA,2,3,4,2,NA,2,4,4,2,NA,NA,1,2,4
"25712",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,3,1,1
"25713",2022,2,2,2,NA,NA,4,3,4,2,NA,4,4,4,3,NA,NA,3,2,2
"25714",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,3,2
"25715",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,5,5
"25716",2022,2,2,2,NA,NA,2,3,4,2,NA,4,4,4,1,NA,NA,2,4,4
"25717",2022,1,2,2,NA,NA,2,2,4,2,NA,3,4,4,1,NA,NA,2,5,3
"25718",2022,2,2,1,2,3,NA,NA,NA,1,0,NA,NA,NA,1,1,5,3,4,4
"25719",2022,2,2,2,NA,NA,1,2,3,2,NA,1,2,3,1,1,5,3,4,4
"25720",2022,2,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,5
