"","Gender","Grade_of_Student","E_Cig_Ever_Used","E_Cig_Days_Used","E_Cig_Last_Used","E_Cig_Curiousity","E_Cig_Try","E_Cig_Try_Next_Year","Cigarette_Ever_Used","Cigarette_Days_Used","Cigarette_Last_Used","Cigarette_Curiosity","Cigarette_Try","Cigarette_Try_Next_Year","The_Real_Cost","Any_Tobacco_Craving","Attempt_Quitting_Tobacco","Are_Tobacco_Products_Harmful","E_Cig_Promotions_Internet","Tobacco_Promotions_Internet"
"1158",2,5,1,5,9,NA,NA,NA,1,0,6,NA,NA,NA,1,2,3,2,4,5
"1159",1,5,1,5,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,2,1,1
"1160",1,5,2,NA,NA,3,4,4,2,NA,NA,3,4,4,1,NA,NA,1,5,4
"1161",1,5,1,5,0,NA,NA,NA,1,0,4,NA,NA,NA,1,2,5,3,2,1
"1162",1,5,2,NA,NA,3,3,3,2,NA,NA,4,4,4,1,2,1,3,1,1
"1163",2,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,2,3
"1164",2,5,2,NA,NA,3,4,3,2,NA,NA,4,4,4,1,NA,NA,2,3,3
"1165",1,5,1,6,16,NA,NA,NA,1,18,2,NA,NA,NA,1,1,2,2,2,6
"1166",1,5,2,NA,NA,3,3,3,2,NA,NA,3,4,4,1,NA,NA,2,4,3
"1167",2,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,1,2,4
"1168",1,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,3
"1169",2,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,1,4,3
"1170",1,5,2,NA,NA,2,4,4,2,NA,NA,2,4,4,1,NA,NA,1,3,2
"1171",1,5,1,2,1,NA,NA,NA,2,NA,NA,4,4,4,1,2,1,1,2,2
"1172",2,5,2,NA,NA,2,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,4
"1173",2,5,1,4,2,NA,NA,NA,1,0,6,NA,NA,NA,1,2,1,2,3,3
"1174",1,5,1,1,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,1,2,4
"1175",2,5,2,NA,NA,4,4,4,2,NA,NA,2,4,4,1,NA,NA,1,3,3
"1176",1,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,3
"1177",2,5,1,1,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,1,4,4
"1178",2,5,2,NA,NA,3,3,3,2,NA,NA,3,3,3,1,NA,NA,1,3,4
"1179",2,5,1,2,0,NA,NA,NA,2,NA,NA,2,4,3,1,NA,NA,2,4,3
"1180",1,5,1,5,0,NA,NA,NA,1,0,6,NA,NA,NA,1,NA,NA,1,3,2
"1181",2,5,2,NA,NA,3,4,4,2,NA,NA,4,4,4,2,NA,NA,1,2,3
"1182",1,5,2,NA,NA,1,3,3,2,NA,NA,4,4,4,1,NA,NA,1,4,2
"1183",1,5,2,NA,NA,2,4,3,2,NA,NA,4,4,4,1,NA,NA,2,3,2
"1184",2,5,2,NA,NA,2,4,3,2,NA,NA,3,4,4,1,NA,NA,1,4,4
"1185",2,5,2,NA,NA,4,4,4,2,NA,NA,2,3,4,2,NA,NA,2,2,2
"1186",2,5,2,NA,NA,1,3,3,2,NA,NA,4,4,4,3,NA,NA,1,4,2
"1187",2,5,1,4,15,NA,NA,NA,1,0,6,NA,NA,NA,1,1,2,2,4,3
"1188",1,6,1,6,30,NA,NA,NA,1,0,5,NA,NA,NA,1,2,1,2,6,6
"1189",2,6,1,5,2,NA,NA,NA,2,NA,NA,4,4,4,1,2,NA,1,2,2
"1190",1,6,1,1,0,NA,NA,NA,1,0,6,NA,NA,NA,1,NA,NA,2,3,3
"1191",2,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,2,4,4
"1192",1,6,1,4,0,NA,NA,NA,1,0,5,NA,NA,NA,1,NA,NA,1,2,5
"1193",2,6,2,NA,NA,4,4,4,1,0,6,NA,NA,NA,3,NA,NA,2,2,2
"1194",2,6,1,1,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,2,4,3
"1195",1,6,1,6,30,NA,NA,NA,1,10,NA,NA,NA,NA,1,2,1,1,2,3
"1196",2,6,1,6,15,NA,NA,NA,1,3,3,NA,NA,NA,1,2,4,2,2,3
"1197",2,6,1,5,30,NA,NA,NA,2,NA,NA,4,4,4,1,2,5,1,4,2
"1198",1,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,2
"1199",2,6,2,NA,NA,2,4,3,2,NA,NA,4,4,3,2,NA,NA,2,4,3
"1200",2,7,2,NA,NA,2,3,2,2,NA,NA,1,2,3,1,2,1,1,2,2
"1201",2,6,2,NA,NA,4,4,4,2,NA,NA,2,4,4,1,NA,NA,4,3,3
"1202",2,6,2,NA,NA,3,3,4,2,NA,NA,4,4,4,1,NA,NA,1,4,5
"1203",1,6,1,1,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,2,3,6
"1204",1,6,1,6,30,NA,NA,NA,1,30,1,NA,NA,NA,1,1,1,1,6,4
"1205",2,6,1,4,0,NA,NA,NA,2,NA,NA,3,3,3,1,NA,NA,2,3,4
"1206",2,6,2,NA,NA,3,3,3,2,NA,NA,3,3,3,1,NA,NA,3,2,4
"1207",2,6,1,2,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,2,5,5
"1208",2,6,2,NA,NA,4,4,3,2,NA,NA,4,4,4,1,NA,NA,1,2,2
"1209",2,6,1,2,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,2,4,4
"1210",2,6,2,NA,NA,3,3,3,2,NA,NA,4,4,4,3,NA,NA,1,2,2
"1211",2,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,5,4
"1212",1,6,2,NA,NA,3,4,4,1,0,4,NA,NA,NA,1,NA,NA,1,2,4
"1213",2,6,2,NA,NA,4,3,3,2,NA,NA,3,3,3,1,NA,NA,3,3,3
"1214",1,6,1,1,0,NA,NA,NA,2,NA,NA,1,4,4,1,NA,NA,1,4,3
"1215",2,6,1,5,0,NA,NA,NA,2,NA,NA,3,3,3,1,NA,NA,1,4,4
"1216",2,6,1,1,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,2,2,2
"1217",2,6,2,NA,NA,3,4,4,2,NA,NA,3,4,4,1,NA,NA,2,2,2
"1218",1,6,1,4,0,NA,NA,NA,2,NA,NA,4,4,4,1,2,1,1,3,2
"1219",1,7,1,2,2,NA,NA,NA,2,NA,NA,4,4,4,1,1,5,3,6,6
"1220",1,7,1,6,30,NA,NA,NA,1,0,4,NA,NA,NA,1,1,1,3,4,2
"1221",2,7,1,6,30,NA,NA,NA,1,0,4,NA,NA,NA,1,1,5,2,3,4
"1222",2,7,1,2,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,3,2,2
"1223",2,7,1,6,20,NA,NA,NA,2,NA,NA,3,4,4,1,1,5,2,5,4
"1224",1,7,1,6,25,NA,NA,NA,1,0,6,NA,NA,NA,1,1,3,4,4,4
"1225",1,7,1,6,30,NA,NA,NA,1,0,6,NA,NA,NA,3,2,4,4,1,3
"1226",1,7,1,6,30,NA,NA,NA,1,0,6,NA,NA,NA,1,1,3,2,2,3
"1227",2,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,4
"1228",2,7,1,4,0,NA,NA,NA,1,0,4,NA,NA,NA,1,NA,NA,1,3,4
"1229",1,7,1,6,20,NA,NA,NA,1,0,4,NA,NA,NA,1,2,3,3,2,2
"1230",1,7,2,NA,NA,4,4,4,1,0,6,NA,NA,NA,1,1,5,2,5,3
"1231",2,7,1,6,30,NA,NA,NA,1,1,3,NA,NA,NA,1,1,5,4,5,5
"1232",2,7,2,NA,NA,2,4,4,2,NA,NA,1,4,4,1,NA,NA,1,4,4
"1233",1,7,1,5,10,NA,NA,NA,1,0,4,NA,NA,NA,1,2,1,2,5,3
"1234",2,7,1,6,20,NA,NA,NA,1,10,1,NA,NA,NA,1,1,5,2,4,5
"1235",1,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,3,1,1
"1236",1,7,2,NA,NA,2,4,3,2,NA,NA,4,4,4,1,NA,NA,2,3,3
"1237",2,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,3
"1238",1,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,2
"1239",1,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,4,4
"1240",1,7,1,NA,1,NA,NA,NA,2,NA,NA,3,3,3,2,2,5,2,3,3
"1241",1,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,2,2
"1242",2,7,2,NA,NA,3,4,4,2,NA,NA,4,4,4,1,NA,NA,2,2,3
"1243",1,7,1,1,0,NA,NA,NA,1,0,6,NA,NA,NA,1,NA,NA,2,2,2
"1244",1,7,1,2,0,NA,NA,NA,2,NA,NA,4,4,4,3,NA,NA,2,3,2
"1245",2,7,1,2,3,NA,NA,NA,2,NA,NA,3,3,3,1,2,5,3,4,4
"1246",1,7,2,NA,NA,2,3,3,1,0,NA,NA,NA,NA,1,NA,NA,2,4,4
"1247",2,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,3
"1248",1,7,2,NA,NA,3,4,4,2,NA,NA,3,4,4,1,NA,NA,2,3,3
"1249",1,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,NA,NA,NA,3,2,4
"1250",2,7,1,6,30,NA,NA,NA,1,0,6,NA,NA,NA,1,2,2,2,4,5
"1251",1,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,2
"1252",2,7,1,6,25,NA,NA,NA,1,0,NA,NA,NA,NA,1,1,2,2,4,3
"1253",2,7,2,NA,NA,4,3,3,2,NA,NA,4,4,4,1,NA,NA,1,5,4
"1254",1,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,1,1
"1255",1,7,1,6,30,NA,NA,NA,1,30,1,NA,NA,NA,1,2,5,2,1,3
"1256",2,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,5
"1257",1,7,1,6,5,NA,NA,NA,1,0,6,NA,NA,NA,1,2,1,2,3,3
"1258",1,2,1,2,0,NA,NA,NA,1,0,5,NA,NA,NA,2,NA,NA,2,3,3
"1259",1,2,2,NA,NA,1,1,1,1,0,4,NA,NA,NA,1,NA,NA,2,4,3
"1260",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,4
"1261",1,2,1,1,0,NA,NA,NA,2,NA,NA,2,4,4,2,NA,NA,1,4,5
"1262",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,1,5,4
"1263",1,2,1,1,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,2,4,4
"1264",1,2,1,3,20,NA,NA,NA,2,NA,NA,4,4,4,1,2,4,2,5,5
"1265",1,2,2,NA,NA,4,3,3,2,NA,NA,4,3,4,3,NA,NA,2,3,2
"1266",1,2,2,NA,NA,2,3,4,2,NA,NA,4,4,4,3,NA,NA,1,2,4
"1267",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,4
"1268",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,4,3
"1269",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,2,2
"1270",1,2,2,NA,NA,2,3,3,2,NA,NA,3,4,4,1,NA,NA,2,5,4
"1271",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,3
"1272",1,2,1,6,15,NA,NA,NA,1,0,6,NA,NA,NA,1,2,4,3,5,4
"1273",2,3,1,2,0,NA,NA,NA,2,NA,NA,1,2,3,1,NA,NA,2,2,2
"1274",2,3,2,NA,NA,3,4,4,2,NA,NA,4,4,4,1,NA,NA,1,6,3
"1275",1,3,1,2,0,NA,NA,NA,2,NA,NA,1,3,3,1,NA,NA,1,3,5
"1276",2,3,1,2,0,NA,NA,NA,1,0,7,NA,NA,NA,1,NA,NA,2,2,2
"1277",2,3,2,NA,NA,1,3,3,2,NA,NA,4,3,3,1,NA,NA,1,4,3
"1278",2,3,1,6,15,NA,NA,NA,1,0,6,NA,NA,NA,1,2,1,2,5,5
"1279",1,3,2,NA,NA,3,4,4,2,NA,NA,4,4,4,1,NA,NA,2,3,4
"1280",1,3,1,1,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,3,3,4
"1281",2,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,4
"1282",2,3,1,3,1,NA,NA,NA,1,0,6,NA,NA,NA,1,2,5,2,4,3
"1283",2,3,1,1,0,NA,NA,NA,1,0,6,NA,NA,NA,1,NA,NA,4,2,2
"1284",1,3,2,NA,NA,4,4,2,2,NA,NA,4,4,4,1,NA,NA,2,3,5
"1285",1,3,1,4,0,NA,NA,NA,1,0,6,NA,NA,NA,1,NA,NA,2,4,4
"1286",1,3,2,NA,NA,4,3,4,2,NA,NA,4,4,4,1,NA,NA,1,3,3
"1287",1,3,1,1,0,NA,NA,NA,1,0,7,NA,NA,NA,1,NA,NA,2,2,5
"1288",2,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,2,3
"1289",2,4,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,5,4
"1290",1,4,2,NA,NA,3,3,4,1,8,NA,NA,NA,NA,2,2,5,2,4,4
"1291",1,4,1,2,2,NA,NA,NA,2,NA,NA,4,4,4,1,2,5,2,2,2
"1292",1,4,2,NA,NA,2,2,2,2,NA,NA,4,4,4,1,NA,NA,1,3,6
"1293",2,4,2,NA,NA,4,4,4,2,NA,NA,4,3,3,1,NA,NA,1,3,3
"1294",2,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,4,5,5
"1295",2,4,2,NA,NA,3,4,4,2,NA,NA,4,4,4,1,NA,NA,2,4,4
"1296",2,4,2,NA,NA,2,4,4,2,NA,NA,4,4,4,1,NA,NA,3,2,4
"1297",2,4,2,NA,NA,3,4,3,2,NA,NA,4,4,4,1,NA,NA,1,2,3
"1298",2,4,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,2,4,5
"1299",1,4,1,2,0,NA,NA,NA,1,0,4,NA,NA,NA,1,1,4,2,2,3
"1300",2,4,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,5
"1301",2,5,1,2,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,2,3,3
"1302",2,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,2,2,2
"1303",1,5,1,1,0,NA,NA,NA,1,0,7,NA,NA,NA,1,NA,NA,1,2,3
"1304",2,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,2,2,2
"1305",2,5,1,6,30,NA,NA,NA,1,0,4,NA,NA,NA,1,1,1,2,4,3
"1306",1,5,1,6,30,NA,NA,NA,2,NA,NA,3,3,3,1,1,1,3,3,3
"1307",2,5,2,NA,NA,4,4,4,1,0,7,NA,NA,NA,3,2,1,2,2,2
"1308",2,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,1,4,5
"1309",2,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,2,4,5
"1310",2,5,2,NA,NA,4,4,4,2,NA,NA,3,4,4,2,NA,NA,2,3,3
"1311",2,5,2,NA,NA,4,4,3,2,NA,NA,4,4,4,1,NA,NA,2,3,3
"1312",2,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,3,3
"1313",1,5,2,NA,NA,1,3,3,2,NA,NA,2,4,4,1,NA,NA,1,4,2
"1314",2,5,1,4,0,NA,NA,NA,2,NA,NA,4,4,3,1,NA,NA,2,4,3
"1315",1,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,4,6,6
"1316",1,6,1,1,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,1,2,2
"1317",2,6,1,4,0,NA,NA,NA,2,NA,NA,2,4,3,1,NA,NA,2,3,4
"1318",1,6,1,6,15,NA,NA,NA,1,0,5,NA,NA,NA,NA,2,4,NA,NA,2
"1319",1,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,1,2,1
"1320",2,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,3
"1321",1,6,1,2,0,NA,NA,NA,1,0,5,NA,NA,NA,1,NA,NA,4,2,4
"1322",2,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,2
"1323",2,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,6,6
"1324",2,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,4,5
"1325",2,6,1,1,0,NA,NA,NA,1,0,5,NA,NA,NA,2,1,5,2,3,5
"1326",1,6,2,NA,NA,3,4,4,1,0,6,NA,NA,NA,1,NA,NA,1,5,4
"1327",2,6,2,NA,NA,4,4,4,2,NA,NA,4,3,4,1,NA,NA,1,5,6
"1328",1,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,2,2
"1329",1,6,1,4,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,1,4,4
"1330",2,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,2
"1331",1,6,1,5,4,NA,NA,NA,2,NA,NA,4,4,4,2,2,1,3,2,2
"1332",1,6,2,NA,NA,4,4,4,1,0,5,NA,NA,NA,2,NA,NA,3,1,3
"1333",2,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,5,2
"1334",1,6,2,NA,NA,2,3,3,2,NA,NA,4,3,4,1,NA,NA,1,3,4
"1335",1,6,2,NA,NA,3,3,4,2,NA,NA,3,4,4,3,NA,NA,3,2,3
"1336",2,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,4,4
"1337",2,7,1,1,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,1,4,4
"1338",2,7,1,5,15,NA,NA,NA,1,0,6,NA,NA,NA,1,1,3,2,1,4
"1339",1,7,2,NA,NA,2,3,4,2,NA,NA,4,4,4,1,NA,NA,1,2,2
"1340",2,7,1,4,0,NA,NA,NA,2,NA,NA,3,4,4,1,NA,NA,1,5,5
"1341",2,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,2,2
"1342",2,7,2,NA,NA,4,2,2,2,NA,NA,3,2,3,1,NA,NA,2,1,1
"1343",2,7,1,6,30,NA,NA,NA,1,1,3,NA,NA,NA,1,1,1,2,4,4
"1344",1,1,1,1,6,NA,NA,NA,2,NA,NA,4,3,3,3,1,1,4,1,4
"1345",2,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,4
"1346",2,7,1,6,2,NA,NA,NA,1,29,2,NA,NA,NA,1,2,4,1,1,4
"1347",1,7,1,6,15,NA,NA,NA,2,NA,NA,3,2,2,1,1,3,3,3,2
"1348",2,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,2,1,2
"1349",1,7,1,2,0,NA,NA,NA,2,NA,NA,4,4,4,2,NA,NA,4,6,6
"1350",2,7,1,5,15,NA,NA,NA,2,NA,NA,4,4,4,1,2,5,2,3,2
"1351",1,7,1,2,2,NA,NA,NA,1,0,7,NA,NA,NA,3,1,5,3,3,1
"1352",2,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,1,1
"1353",1,7,1,2,5,NA,NA,NA,1,30,2,NA,NA,NA,1,1,2,2,4,4
"1354",1,2,1,1,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,2,3,3
"1355",2,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,5,5
"1356",2,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,1,2,1,4,1,1
"1357",2,2,2,NA,NA,3,2,3,1,30,1,NA,NA,NA,2,1,3,3,2,4
"1358",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,2,2,5
"1359",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,4,2,2
"1360",1,2,2,NA,NA,3,3,3,2,NA,NA,2,3,3,2,NA,NA,3,2,3
"1361",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,4,5,4
"1362",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,4,4
"1363",2,2,2,NA,NA,4,2,3,1,0,NA,NA,NA,NA,3,NA,NA,4,3,6
"1364",2,2,2,NA,NA,4,4,4,2,NA,NA,4,3,4,1,NA,NA,NA,4,5
"1365",1,2,2,NA,NA,3,3,4,2,NA,NA,4,4,4,1,NA,NA,3,5,6
"1366",1,2,2,NA,NA,1,3,3,1,30,1,NA,NA,NA,NA,1,5,NA,6,6
"1367",2,2,2,NA,NA,3,3,4,2,NA,NA,3,4,4,1,NA,NA,1,2,5
"1368",2,2,2,NA,NA,2,4,4,2,NA,NA,4,4,4,1,NA,NA,2,1,6
"1369",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,4,1,1
"1370",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,4,2,3
"1371",2,8,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,1,2,3,6,6
"1372",1,2,2,NA,NA,4,3,3,2,NA,NA,4,3,4,1,NA,NA,1,2,2
"1373",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,4,4
"1374",2,2,2,NA,NA,2,4,4,2,NA,NA,1,4,4,1,NA,NA,1,4,3
"1375",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,5
"1376",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,NA,3,3
"1377",1,2,2,NA,NA,4,3,4,2,NA,NA,3,4,4,1,NA,NA,2,5,3
"1378",1,2,2,NA,NA,4,4,4,2,NA,NA,2,4,4,1,NA,NA,1,3,4
"1379",2,2,2,NA,NA,4,3,4,2,NA,NA,4,4,4,1,NA,NA,1,3,3
"1380",2,2,1,2,11,NA,NA,NA,2,NA,NA,4,4,4,NA,2,5,NA,NA,NA
"1381",1,2,1,6,13,NA,NA,NA,1,30,1,NA,NA,NA,3,2,4,1,3,3
"1382",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,2,4
"1383",2,2,2,NA,NA,4,3,4,2,NA,NA,1,3,4,2,NA,NA,1,2,6
"1384",2,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,3,2,5,1,NA,5
"1385",1,2,1,3,1,NA,NA,NA,2,NA,NA,4,4,4,1,2,NA,1,3,3
"1386",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,4,2,2
"1387",1,2,2,NA,NA,4,4,4,2,NA,NA,4,3,4,1,NA,NA,1,3,2
"1388",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,NA,3
"1389",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,NA,2,2
"1390",2,2,2,NA,NA,2,4,4,2,NA,NA,4,4,4,1,NA,NA,1,5,4
"1391",2,2,2,NA,NA,3,3,3,2,NA,NA,4,4,4,1,NA,NA,2,2,3
"1392",1,2,2,NA,NA,4,3,3,2,NA,NA,3,3,3,3,NA,NA,1,2,2
"1393",2,2,2,NA,NA,3,4,4,2,NA,NA,4,4,4,2,NA,NA,1,5,2
"1394",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,4
"1395",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,2
"1396",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,4
"1397",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,5,5
"1398",1,2,2,NA,NA,2,NA,3,1,0,7,NA,NA,NA,2,NA,NA,3,2,3
"1399",1,2,1,2,0,NA,NA,NA,2,NA,NA,4,4,4,2,NA,NA,1,2,2
"1400",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,3
"1401",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,4
"1402",1,2,2,NA,NA,4,4,4,2,NA,NA,3,4,4,2,NA,NA,1,2,2
"1403",2,2,2,NA,NA,4,3,4,2,NA,NA,4,4,4,3,NA,NA,1,NA,3
"1404",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,5,5
"1405",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,4
"1406",2,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,3
"1407",2,3,2,NA,NA,3,3,3,2,NA,NA,3,3,3,1,NA,NA,2,4,2
"1408",1,3,2,NA,NA,1,2,3,2,NA,NA,1,2,3,1,NA,NA,2,2,6
"1409",1,3,2,NA,NA,1,2,2,2,NA,NA,2,3,3,1,NA,NA,4,3,2
"1410",2,3,1,1,0,NA,NA,NA,2,NA,NA,3,4,4,1,NA,NA,1,3,2
"1411",2,3,2,NA,NA,4,3,4,2,NA,NA,4,3,4,1,NA,NA,2,2,2
"1412",2,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,4
"1413",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,3
"1414",2,3,2,NA,NA,3,2,3,2,NA,NA,3,3,3,1,NA,NA,3,4,5
"1415",1,3,1,1,0,NA,NA,NA,1,1,3,NA,NA,NA,1,2,1,2,1,2
"1416",2,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,4
"1417",1,3,2,NA,NA,2,3,3,2,NA,NA,4,4,4,1,NA,NA,2,3,4
"1418",2,3,2,NA,NA,4,4,4,2,NA,NA,4,4,3,1,NA,NA,2,2,3
"1419",2,3,2,NA,NA,4,4,4,1,0,6,NA,NA,NA,1,NA,NA,1,4,4
"1420",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,6,5
"1421",1,3,2,NA,NA,4,3,4,2,NA,NA,4,3,4,1,NA,NA,1,4,4
"1422",2,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,2,2
"1423",2,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,NA,NA,NA,2,5,2
"1424",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,3
"1425",1,3,2,NA,NA,3,4,4,2,NA,NA,4,4,4,2,NA,NA,1,1,2
"1426",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,2,2,3
"1427",1,3,2,NA,NA,3,3,3,2,NA,NA,4,4,4,3,NA,NA,NA,6,6
"1428",1,3,2,NA,NA,4,4,4,2,NA,NA,2,3,3,1,NA,NA,3,4,4
"1429",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,2,4,6
"1430",1,3,2,NA,NA,4,4,4,2,NA,NA,3,4,4,3,NA,NA,2,2,3
