"","Year","Gender","Grade_of_Student","E_Cig_Ever_Used","E_Cig_Days_Used","E_Cig_Last_Used","E_Cig_Curiousity","E_Cig_Try","E_Cig_Try_Next_Year","Cigarette_Ever_Used","Cigarette_Days_Used","Cigarette_Last_Used","Cigarette_Curiosity","Cigarette_Try","Cigarette_Try_Next_Year","The_Real_Cost","Any_Tobacco_Craving","Attempt_Quitting_Tobacco","Are_Tobacco_Products_Harmful","E_Cig_Promotions_Internet","Tobacco_Promotions_Internet"
"12631",2018,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Rarely"
"12632",2018,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"12633",2018,"M","9th","Yes","75","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"12634",2018,"F","9th","Yes","100","Last Year","Yes","Yes","Yes","Yes","1","1-4 Years Ago","Yes","No","No","No","No","6","Yes","Most of the time","Sometimes"
"12635",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Sometimes","Most of the time"
"12636",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Rarely"
"12637",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Sometimes","Sometimes"
"12638",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Rarely"
"12639",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Sometimes"
"12640",2018,"F","9th","","15","Today","Yes","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"12641",2018,"F","10th","Yes","75","Last 7 Days","Yes","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"12642",2018,"F","10th","Yes","75","Last Month","Yes","Yes","Yes","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Rarely"
"12643",2018,"F","10th","Yes","75","Last Year","Yes","Yes","Yes","Yes","1","5 Years Ago","No","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"12644",2018,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Always","I do not use the internet"
"12645",2018,"M","10th","No","1","Today","Yes","Yes","Yes","No","1","Today","Yes","No","No","No","No","1","Yes","Sometimes","Rarely"
"12646",2018,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Rarely"
"12647",2018,"M","10th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","No","No","1","Yes","Rarely","Rarely"
"12648",2018,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Sometimes","Rarely"
"12649",2018,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Rarely"
"12650",2018,"F","10th","No","1","Today","No","No","No","No","1","8","No","No","No","Not Sure","No","1","No","I do not use the internet","Never"
"12651",2018,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"12652",2018,"F","10th","Yes","75","Today","Yes","No","Yes","No","1","Today","Yes","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"12653",2018,"F","10th","Yes","75","Today","Yes","Yes","Yes","Yes","","Last Year","Yes","No","No","Yes","No","6","Yes","Rarely","Most of the time"
"12654",2018,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Rarely"
"12655",2018,"F","10th","No","1","Today","Yes","No","Yes","No","1","Today","Yes","Yes","Yes","No","No","1","Yes","Rarely","Rarely"
"12656",2018,"F","10th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Sometimes"
"12657",2018,"M","10th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Rarely"
"12658",2018,"F","10th","Yes","15","Today","Yes","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Rarely"
"12659",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Always","Sometimes"
"12660",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Sometimes","Sometimes"
"12661",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Rarely"
"12662",2018,"F","9th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Not Sure","No","1","Yes","Rarely","Rarely"
"12663",2018,"M","9th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Sometimes","Never"
"12664",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Rarely"
"12665",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Not Sure","No","1","Yes","Rarely","Sometimes"
"12666",2018,"F","9th","Yes","15","Today","Yes","No","No","Yes","1","5 Years Ago","Yes","No","No","No","No","1","Yes","Never","Never"
"12667",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Rarely"
"12668",2018,"F","9th","Yes","75","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"12669",2018,"F","9th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Never","Rarely"
"12670",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"12671",2018,"M","9th","No","1","Today","Yes","Yes","Yes","No","1","Today","No","No","No","No","No","1","Yes","Sometimes","Rarely"
"12672",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"12673",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Sometimes"
"12674",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Rarely"
"12675",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Sometimes","Rarely"
"12676",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Sometimes"
"12677",2018,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"12678",2018,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","6","Yes","Rarely","Rarely"
"12679",2018,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","No","I do not use the internet","I do not use the internet"
"12680",2018,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Never"
"12681",2018,"M","11th","Yes","15","Last 7 Days","Yes","No","No","No","1","Today","No","No","No","Yes","No","6","Yes","Sometimes","Always"
"12682",2018,"M","12th","Yes","15","Last 7 Days","Yes","Yes","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Never"
"12683",2018,"F","12th","Yes","15","Last 7 Days","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Rarely"
"12684",2018,"F","12th","No","1","Today","No","No","No","Yes","1","8","Yes","No","No","Not Sure","No","1","Yes","Sometimes","Sometimes"
"12685",2018,"M","12th","Yes","7","5 Years Ago","Yes","Yes","Yes","Yes","1","1-4 Years Ago","Yes","No","Yes","No","Yes","6","No","Never","Never"
"12686",2018,"M","12th","Yes","15","Last 7 Days","Yes","Yes","Yes","No","1","Today","No","No","No","Not Sure","No","6","Yes","Rarely","Rarely"
"12687",2018,"M","12th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Not Sure","No","1","Yes","Never","Rarely"
"12688",2018,"F","12th","Yes","15","Last 7 Days","Yes","No","Yes","Yes","1","Last Year","Yes","No","Yes","Yes","No","3","Yes","Sometimes","Rarely"
"12689",2018,"M","11th","Yes","75","Last Year","Yes","Yes","Yes","No","1","Today","No","No","No","Not Sure","No","6","Yes","Sometimes","Rarely"
"12690",2018,"F","9th","No","1","Today","Yes","No","No","Yes","1","8","Yes","No","No","Yes","No","1","Yes","Rarely","Rarely"
"12691",2018,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"12692",2018,"M","11th","Yes","15","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","1","No","Sometimes","Never"
"12693",2018,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Rarely"
"12694",2018,"F","11th","Yes","75","Today","Yes","No","Yes","No","1","Today","No","No","No","No","No","1","Yes","Never","Sometimes"
"12695",2018,"M","11th","Yes","","Last Month","Yes","No","Yes","No","1","Today","No","No","No","No","No","4","Yes","Never","Rarely"
"12696",2018,"F","11th","Yes","35","Last 6 Months","Yes","Yes","Yes","No","1","Today","No","No","No","Not Sure","No","1","Yes","I do not use the internet","Always"
"12697",2018,"F","12th","Yes","100","Last 7 Days","Yes","Yes","Yes","Yes","1","1-4 Years Ago","Yes","No","No","Yes","No","2","Yes","Sometimes","Rarely"
"12698",2018,"M","11th","Yes","15","Last 7 Days","Yes","Yes","Yes","Yes","2","Last 6 Months","Yes","Yes","Yes","No","Yes","2","Yes","Sometimes","Rarely"
"12699",2018,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Never"
"12700",2018,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Never"
"12701",2018,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"12702",2018,"M","11th","No","1","Today","Yes","Yes","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Sometimes","Rarely"
"12703",2018,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Rarely"
"12704",2018,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Rarely"
"12705",2018,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"12706",2018,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Sometimes","Sometimes"
"12707",2018,"F","11th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Rarely"
"12708",2018,"F","11th","Yes","7","5 Years Ago","Yes","Yes","Yes","Yes","2","Last 6 Months","Yes","Yes","Yes","Yes","Yes","3","Yes","Always","Never"
"12709",2018,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","5","No","Rarely","Rarely"
"12710",2018,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Sometimes"
"12711",2018,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"12712",2018,"M","12th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","","No","1","Yes","Rarely","Sometimes"
"12713",2018,"M","12th","Yes","7","5 Years Ago","Yes","Yes","Yes","Yes","1","Last Year","Yes","Yes","Yes","Not Sure","Yes","3","No","Rarely","Most of the time"
"12714",2018,"","12th","No","1","Today","No","No","No","Yes","7","Last 7 Days","Yes","Yes","Yes","No","Yes","6","No","I do not use the internet","I do not use the internet"
"12715",2018,"M","12th","Yes","7","Today","Yes","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Rarely"
"12716",2018,"F","12th","Yes","7","5 Years Ago","Yes","Yes","Yes","No","1","Today","Yes","Yes","Yes","Yes","Yes","4","Yes","Rarely","Sometimes"
"12717",2018,"F","12th","Yes","15","Today","Yes","Yes","Yes","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"12718",2018,"F","12th","Yes","15","Today","Yes","Yes","Yes","No","1","Today","Yes","No","Yes","No","No","1","Yes","Rarely","Rarely"
"12719",2018,"F","12th","Yes","75","Today","Yes","No","Yes","No","1","Today","Yes","No","No","Yes","No","1","Yes","Never","Rarely"
"12720",2018,"F","12th","Yes","75","Today","Yes","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Rarely"
"12721",2018,"F","12th","Yes","35","Last 7 Days","Yes","Yes","Yes","Yes","1","1-4 Years Ago","Yes","No","No","Yes","Yes","6","Yes","Rarely","Rarely"
"12722",2018,"F","12th","Yes","100","5 Years Ago","Yes","Yes","Yes","No","1","Today","No","No","No","No","No","5","Yes","Rarely","Never"
"12723",2018,"F","12th","Yes","15","Today","Yes","Yes","Yes","Yes","1","5 Years Ago","No","No","No","Not Sure","No","1","Yes","Never","Never"
"12724",2018,"F","12th","Yes","15","Last 7 Days","Yes","No","No","No","1","Today","No","No","No","No","No","1","Yes","Sometimes","Rarely"
"12725",2018,"M","12th","Yes","7","5 Years Ago","Yes","Yes","Yes","No","1","Today","No","No","No","Yes","Yes","6","Yes","Rarely","Rarely"
"12726",2018,"M","12th","Yes","15","Today","No","No","No","Yes","1","1-4 Years Ago","Yes","No","Yes","Yes","No","1","Yes","Sometimes","Never"
"12727",2018,"M","12th","No","1","Today","No","No","No","Yes","1","5 Years Ago","Yes","Yes","Yes","Yes","No","6","Yes","Rarely","Sometimes"
"12728",2018,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Rarely"
"12729",2018,"M","12th","No","1","Today","No","No","No","Yes","7","Last 6 Months","No","Yes","No","Yes","Yes","6","Yes","Rarely","Rarely"
"12730",2018,"M","12th","Yes","100","Last Month","Yes","Yes","Yes","Yes","1","1-4 Years Ago","Yes","No","Yes","Yes","No","6","Yes","Rarely","Never"
"12731",2018,"M","12th","Yes","15","Today","Yes","Yes","Yes","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Rarely"
"12732",2018,"M","12th","Yes","7","5 Years Ago","Yes","Yes","Yes","Yes","1","5 Years Ago","Yes","No","Yes","Yes","Yes","3","Yes","Never","Rarely"
"12733",2018,"M","12th","Yes","7","Last Year","Yes","Yes","Yes","Yes","1","5 Years Ago","Yes","Yes","Yes","Yes","No","6","Yes","Sometimes","Sometimes"
"12734",2018,"F","12th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","No","No","1","Yes","Sometimes","Rarely"
"12735",2018,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"12736",2018,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"12737",2018,"F","12th","Yes","7","5 Years Ago","Yes","Yes","Yes","Yes","1","5 Years Ago","Yes","No","Yes","Yes","No","3","No","Sometimes","Rarely"
"12738",2018,"F","12th","Yes","7","1-4 Years Ago","Yes","Yes","Yes","Yes","1","1-4 Years Ago","Yes","No","Yes","Yes","Yes","3","Yes","Sometimes","Sometimes"
"12739",2018,"F","12th","Yes","7","Last Year","Yes","Yes","Yes","Yes","1","Last Year","Yes","No","Yes","Yes","No","5","Yes","Sometimes","Sometimes"
"12740",2018,"M","10th","Yes","7","1-4 Years Ago","Yes","Yes","Yes","Yes","1","5 Years Ago","Yes","No","No","Yes","Yes","6","Yes","Sometimes","Rarely"
"12741",2018,"M","10th","Yes","15","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Rarely","Rarely"
"12742",2018,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Most of the time"
"12743",2018,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"12744",2018,"F","10th","No","1","Today","No","No","No","No","1","Today","No","*","No","Yes","No","1","Yes","Rarely","Rarely"
"12745",2018,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Never"
"12746",2018,"F","10th","Yes","7","5 Years Ago","Yes","Yes","Yes","Yes","1","Last Year","Yes","Yes","Yes","Yes","Yes","4","Yes","I do not use the internet","I do not use the internet"
"12747",2018,"F","10th","Yes","7","Last Year","Yes","Yes","Yes","No","1","Today","No","No","No","Yes","Yes","3","Yes","Never","Rarely"
"12748",2018,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"12749",2018,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"12750",2018,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","","No","No","1","Yes","I do not use the internet","I do not use the internet"
"12751",2018,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Never"
"12752",2018,"M","9th","Yes","15","Today","Yes","Yes","Yes","No","1","Today","No","No","No","Yes","No","1","Yes","Most of the time","Sometimes"
"12753",2018,"M","10th","Yes","75","Last 7 Days","Yes","Yes","Yes","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"12754",2018,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"12755",2018,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"12756",2018,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"12757",2018,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Rarely"
"12758",2018,"M","10th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"12759",2018,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Most of the time","Sometimes"
"12760",2018,"F","10th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"12761",2018,"F","10th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Most of the time","Sometimes"
"12762",2018,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"12763",2018,"M","10th","Yes","75","Last 7 Days","Yes","Yes","Yes","No","1","Today","No","No","No","Yes","No","1","No","Sometimes","Rarely"
"12764",2018,"M","10th","Yes","15","Today","Yes","Yes","Yes","No","1","Today","No","Yes","Yes","Yes","No","1","Yes","Rarely","Sometimes"
"12765",2018,"M","10th","Yes","100","Last 6 Months","Yes","Yes","Yes","Yes","1","Last Year","Yes","No","Yes","No","No","6","Yes","Sometimes","Rarely"
"12766",2018,"M","10th","Yes","7","5 Years Ago","Yes","Yes","Yes","No","1","Today","No","No","No","Yes","Yes","6","No","Never","Never"
"12767",2018,"M","10th","Yes","35","Last 7 Days","Yes","Yes","Yes","No","1","Today","No","No","No","No","No","5","Yes","Sometimes","Sometimes"
"12768",2018,"M","10th","Yes","15","Last 7 Days","Yes","Yes","Yes","No","1","Today","No","No","No","Yes","No","5","Yes","Rarely","Sometimes"
"12769",2018,"M","9th","Yes","35","Last Month","Yes","Yes","Yes","No","1","Today","No","No","No","No","No","3","Yes","Rarely","Rarely"
"12770",2018,"M","10th","Yes","35","Last 7 Days","Yes","No","Yes","No","1","Today","Yes","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"12771",2018,"M","12th","Yes","75","Last 7 Days","Yes","No","Yes","Yes","1","5 Years Ago","No","No","Yes","No","No","3","Yes","Sometimes","Sometimes"
"12772",2018,"M","12th","Yes","15","Today","Yes","No","Yes","Yes","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Never"
"12773",2018,"M","12th","Yes","7","5 Years Ago","Yes","Yes","Yes","Yes","1","5 Years Ago","Yes","No","No","Yes","Yes","3","Yes","Rarely","Sometimes"
"12774",2018,"M","12th","Yes","7","5 Years Ago","Yes","Yes","Yes","Yes","1","5 Years Ago","Yes","*","*","Yes","No","3","Yes","Rarely","Sometimes"
"12775",2018,"F","12th","Yes","100","Last 6 Months","Yes","Yes","Yes","Yes","1","5 Years Ago","Yes","No","No","Yes","No","5","No","Sometimes","Rarely"
"12776",2018,"F","12th","Yes","75","Last Month","No","Yes","Yes","No","1","Today","Yes","No","No","No","Yes","5","Yes","Rarely","Most of the time"
"12777",2018,"F","12th","Yes","7","5 Years Ago","Yes","Yes","Yes","Yes","1","5 Years Ago","Yes","Yes","Yes","No","Yes","2","Yes","Never","Rarely"
"12778",2018,"M","12th","Yes","7","1-4 Years Ago","Yes","Yes","Yes","Yes","1","Last Year","Yes","No","Yes","Yes","Yes","3","Yes","Sometimes","Sometimes"
"12779",2018,"F","12th","Yes","100","Last Month","Yes","Yes","Yes","No","1","Today","Yes","No","No","Not Sure","No","5","Yes","Sometimes","Rarely"
"12780",2018,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Rarely"
"12781",2018,"F","12th","Yes","15","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"12782",2018,"F","12th","Yes","75","Last 6 Months","Yes","Yes","Yes","No","1","Today","Yes","No","Yes","Yes","No","5","Yes","Sometimes","Most of the time"
"12783",2018,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Rarely"
"12784",2018,"M","12th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","No","No","1","Yes","Sometimes","Sometimes"
"12785",2018,"M","12th","Yes","75","Last 7 Days","No","Yes","Yes","No","1","Today","No","No","No","Not Sure","No","2","Yes","Sometimes","Sometimes"
"12786",2018,"M","12th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","No","No","1","Yes","Rarely","Rarely"
"12787",2018,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Never"
"12788",2018,"M","12th","No","1","Today","Yes","Yes","Yes","No","1","Today","Yes","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"12789",2018,"M","12th","Yes","15","Today","Yes","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"12790",2018,"M","12th","Yes","15","Last 7 Days","Yes","Yes","Yes","No","1","Today","No","No","No","Not Sure","No","1","No","Never","Rarely"
"12791",2018,"M","12th","Yes","15","Last 7 Days","No","No","Yes","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"12792",2018,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"12793",2018,"M","12th","Yes","100","Last 7 Days","Yes","Yes","Yes","Yes","1","1-4 Years Ago","Yes","No","Yes","Not Sure","No","1","Yes","Never","Never"
"12794",2018,"M","12th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Not Sure","No","1","Yes","Never","Rarely"
"12795",2018,"M","12th","Yes","100","Today","Yes","No","No","Yes","2","Last 6 Months","Yes","No","Yes","No","No","6","Yes","Sometimes","Rarely"
"12796",2018,"M","11th","Yes","7","1-4 Years Ago","Yes","Yes","Yes","Yes","2","Last Month","Yes","Yes","Yes","Yes","Yes","6","No","Sometimes","Sometimes"
"12797",2018,"M","11th","Yes","100","1-4 Years Ago","Yes","Yes","Yes","Yes","1","Last Year","Yes","Yes","Yes","Not Sure","No","5","Yes","Never","Rarely"
"12798",2018,"M","11th","Yes","15","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Sometimes","Rarely"
"12799",2018,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"12800",2018,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Sometimes"
"12801",2018,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Never"
"12802",2018,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Never"
"12803",2018,"M","11th","Yes","75","Last 6 Months","Yes","Yes","Yes","Yes","5","Last Month","Yes","","","Not Sure","No","6","Yes","Never","Never"
"12804",2018,"M","11th","Yes","75","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Rarely","Rarely"
"12805",2018,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Never"
"12806",2018,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Rarely"
"12807",2018,"M","12th","Yes","7","5 Years Ago","Yes","Yes","Yes","Yes","4","Last Month","Yes","Yes","Yes","No","Yes","4","Yes","Never","Never"
"12808",2018,"M","11th","No","1","Today","Yes","Yes","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"12809",2018,"M","11th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"12810",2018,"M","11th","Yes","15","Today","Yes","No","Yes","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Rarely"
"12811",2018,"F","11th","Yes","15","Last 7 Days","Yes","Yes","Yes","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Rarely"
"12812",2018,"M","11th","Yes","7","Last Month","Yes","Yes","Yes","Yes","1","1-4 Years Ago","No","No","No","No","No","1","Yes","Never","Never"
"12813",2018,"F","11th","Yes","35","Last Year","Yes","Yes","Yes","Yes","1","5 Years Ago","Yes","No","No","Not Sure","No","1","Yes","Rarely","Rarely"
"12814",2018,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Never"
"12815",2018,"F","11th","Yes","15","Last 7 Days","Yes","Yes","Yes","No","1","Today","No","No","No","Yes","Yes","5","Yes","Never","Rarely"
"12816",2018,"F","11th","Yes","15","Today","Yes","Yes","Yes","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"12817",2018,"F","11th","Yes","15","Today","Yes","No","Yes","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"12818",2018,"F","11th","Yes","15","Last 7 Days","Yes","Yes","Yes","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"12819",2018,"F","11th","Yes","35","Last 7 Days","Yes","Yes","Yes","No","1","Today","Yes","No","No","Yes","No","1","Yes","Sometimes","Rarely"
"12820",2018,"M","10th","Yes","75","Today","Yes","Yes","Yes","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Never"
"12821",2018,"F","10th","Yes","75","Today","Yes","Yes","Yes","No","1","Today","No","No","No","Not Sure","No","5","Yes","Never","Sometimes"
"12822",2018,"F","10th","Yes","75","Last Month","Yes","Yes","Yes","Yes","1","5 Years Ago","Yes","No","No","No","No","1","Yes","Rarely","Rarely"
"12823",2018,"F","10th","No","1","Today","No","Yes","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"12824",2018,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Sometimes","Sometimes"
"12825",2018,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Rarely"
"12826",2018,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"12827",2018,"F","10th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Yes","No","1","No","Rarely","Rarely"
"12828",2018,"F","10th","Yes","7","5 Years Ago","Yes","Yes","Yes","Yes","1","Last Year","Yes","Yes","Yes","Yes","Yes","5","Yes","Never","Sometimes"
