"","Year","Gender","Grade_of_Student","E_Cig_Ever_Used","E_Cig_Days_Used","E_Cig_Last_Used","E_Cig_Curiousity","E_Cig_Try","E_Cig_Try_Next_Year","Cigarette_Ever_Used","Cigarette_Days_Used","Cigarette_Last_Used","Cigarette_Curiosity","Cigarette_Try","Any_Tobacco_Craving","E_Cig_Promotions_Internet"
"11338",2016,"F","7th","No","1","Today","Yes","No","No","Yes","2","Today","Yes","No","No","Rarely"
"11339",2016,"M","","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"11340",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"11341",2016,"M","8th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Sometimes"
"11342",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"11343",2016,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"11344",2016,"M","8th","No","","Today","Yes","No","No","No","1","Today","No","","No","Sometimes"
"11345",2016,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11346",2016,"M","8th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Never"
"11347",2016,"F","9th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Sometimes"
"11348",2016,"F","9th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Sometimes"
"11349",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"11350",2016,"M","9th","No","1","Today","Yes","Yes","No","No","1","Today","Yes","No","No","Never"
"11351",2016,"F","9th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Rarely"
"11352",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Rarely"
"11353",2016,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11354",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"11355",2016,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11356",2016,"M","9th","No","1","Today","Yes","Yes","Yes","No","1","Today","Yes","No","No","Most of the time"
"11357",2016,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11358",2016,"F","9th","No","1","Today","Yes","Yes","Yes","No","1","Today","Yes","No","Yes","Most of the time"
"11359",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"11360",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Rarely"
"11361",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"11362",2016,"F","9th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Sometimes"
"11363",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11364",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11365",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Sometimes"
"11366",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"11367",2016,"F","9th","Yes","75","Last 7 Days","Yes","Yes","Yes","No","1","Today","Yes","No","No","I do not use the internet"
"11368",2016,"F","9th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Sometimes"
"11369",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"11370",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11371",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"11372",2016,"M","9th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Always"
"11373",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11374",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"11375",2016,"F","9th","Yes","75","Today","Yes","Yes","Yes","Yes","7","Last Year","Yes","Yes","Yes","Sometimes"
"11376",2016,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11377",2016,"","10th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Rarely"
"11378",2016,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"11379",2016,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"11380",2016,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11381",2016,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"11382",2016,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"11383",2016,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11384",2016,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Most of the time"
"11385",2016,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11386",2016,"F","10th","Yes","15","Today","Yes","No","No","Yes","2","Today","Yes","No","No","Rarely"
"11387",2016,"F","10th","Yes","15","Today","Yes","No","No","Yes","3","Today","Yes","No","No","Sometimes"
"11388",2016,"F","10th","Yes","15","Today","Yes","Yes","Yes","No","1","Today","Yes","No","No","Sometimes"
"11389",2016,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11390",2016,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Most of the time"
"11391",2016,"M","10th","Yes","35","Today","Yes","No","No","Yes","2","Today","Yes","No","No","Sometimes"
"11392",2016,"F","10th","Yes","35","Today","Yes","No","No","No","1","Today","No","No","No","Sometimes"
"11393",2016,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"11394",2016,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"11395",2016,"M","10th","Yes","75","Today","No","No","No","No","1","Today","No","No","No","Always"
"11396",2016,"F","10th","Yes","75","Today","Yes","No","No","No","1","Today","No","No","No","Most of the time"
"11397",2016,"F","10th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Never"
"11398",2016,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11399",2016,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"11400",2016,"M","10th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Rarely"
"11401",2016,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"11402",2016,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No",""
"11403",2016,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11404",2016,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11405",2016,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Most of the time"
"11406",2016,"M","10th","Yes","15","Today","Yes","No","No","No","1","Today","Yes","No","No","Sometimes"
"11407",2016,"M","10th","Yes","15","Today","Yes","No","No","Yes","2","Today","No","No","No",""
"11408",2016,"M","12th","No","1","Today","No","No","No","Yes","6","Today","Yes","No","No","Sometimes"
"11409",2016,"M","12th","No","1","Today","Yes","Yes","Yes","No","1","Today","No","No","No","Sometimes"
"11410",2016,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"11411",2016,"M","12th","Yes","75","Today","Yes","No","No","No","1","Today","No","No","No","Sometimes"
"11412",2016,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11413",2016,"F","12th","Yes","100","Last Month","Yes","Yes","Yes","Yes","4","Today","No","No","No","Rarely"
"11414",2016,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"11415",2016,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11416",2016,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11417",2016,"M","12th","Yes","7","1-4 Years Ago","Yes","Yes","Yes","Yes","7","Last Month","Yes","Yes","Yes","Rarely"
"11418",2016,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"11419",2016,"M","12th","Yes","7","Today","Yes","Yes","Yes","Yes","8","Last 7 Days","Yes","Yes","Yes","Sometimes"
"11420",2016,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"11421",2016,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11422",2016,"F","12th","No","1","Today","No","No","No","Yes","2","Today","No","No","No","Most of the time"
"11423",2016,"M","12th","No","1","Today","No","No","No","Yes","2","Today","Yes","No","No","Rarely"
"11424",2016,"F","12th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Sometimes"
"11425",2016,"M","12th","Yes","15","Today","Yes","Yes","Yes","No","1","Today","Yes","No","No","Sometimes"
"11426",2016,"M","12th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Rarely"
"11427",2016,"M","12th","No","1","Today","No","No","","No","1","Today","No","No","No","Rarely"
"11428",2016,"M","12th","Yes","7","Last Month","Yes","Yes","Yes","Yes","7","Last 7 Days","Yes","Yes","Yes","Rarely"
"11429",2016,"F","12th","Yes","15","Last 7 Days","Yes","Yes","Yes","Yes","2","Today","Yes","No","Yes","Sometimes"
"11430",2016,"F","12th","Yes","100","Last 7 Days","Yes","Yes","Yes","Yes","6","Today","Yes","No","No","Rarely"
"11431",2016,"M","12th","Yes","15","Today","Yes","Yes","Yes","No","1","Today","No","Yes","No","Rarely"
"11432",2016,"M","12th","Yes","35","Today","Yes","No","No","No","1","Today","No","No","No","Rarely"
"11433",2016,"F","12th","No","1","Today","No","No","No","Yes","2","Today","Yes","No","No","Rarely"
"11434",2016,"M","12th","Yes","7","Last Year","Yes","Yes","Yes","Yes","5","Today","No","No","No","Sometimes"
"11435",2016,"F","12th","No","1","Today","Yes","No","No","Yes","4","Today","Yes","No","No","Most of the time"
"11436",2016,"M","12th","Yes","100","Today","Yes","Yes","Yes","Yes","4","Last 7 Days","Yes","No","No","Rarely"
"11437",2016,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11438",2016,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11439",2016,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"11440",2016,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"11441",2016,"F","11th","Yes","15","Last Month","Yes","Yes","Yes","Yes","2","Today","Yes","No","Yes","Rarely"
"11442",2016,"M","11th","Yes","35","Today","Yes","Yes","Yes","Yes","2","Today","Yes","No","No","Sometimes"
"11443",2016,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11444",2016,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"11445",2016,"M","11th","Yes","15","Today","Yes","No","No","No","1","Today","No","No","No","Sometimes"
"11446",2016,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"11447",2016,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"11448",2016,"M","11th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Rarely"
"11449",2016,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Most of the time"
"11450",2016,"M","10th","Yes","75","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"11451",2016,"F","10th","Yes","75","Today","Yes","No","No","Yes","4","Today","Yes","Yes","No","Never"
"11452",2016,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"11453",2016,"M","10th","No","1","Today","No","No","No","Yes","2","Today","Yes","No","No","Rarely"
"11454",2016,"F","10th","Yes","15","Today","Yes","No","No","Yes","2","Today","Yes","No","No","Always"
"11455",2016,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11456",2016,"F","10th","Yes","100","Last Month","Yes","Yes","Yes","Yes","8","Last 6 Months","Yes","Yes","Yes","Rarely"
"11457",2016,"M","10th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Rarely"
"11458",2016,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11459",2016,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Most of the time"
"11460",2016,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11461",2016,"F","11th","Yes","35","Today","Yes","No","No","No","1","Today","Yes","Yes","No","Sometimes"
"11462",2016,"F","11th","Yes","100","Last 7 Days","Yes","Yes","Yes","Yes","7","Today","Yes","No","No","Sometimes"
"11463",2016,"F","12th","Yes","15","Today","Yes","Yes","Yes","No","1","Today","No","No","No","Sometimes"
"11464",2016,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"11465",2016,"M","11th","Yes","","Last 6 Months","Yes","Yes","Yes","Yes","","Last 7 Days","Yes","No","No","Rarely"
"11466",2016,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11467",2016,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"11468",2016,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"11469",2016,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Most of the time"
"11470",2016,"M","11th","Yes","15","Today","Yes","Yes","Yes","No","1","Today","Yes","No","No","Rarely"
"11471",2016,"F","11th","Yes","75","Today","Yes","No","No","No","1","Today","No","No","No","Sometimes"
"11472",2016,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"11473",2016,"M","11th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Rarely"
"11474",2016,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"11475",2016,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11476",2016,"M","11th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Never"
"11477",2016,"M","11th","Yes","75","Today","Yes","Yes","Yes","Yes","3","Today","No","No","No",""
"11478",2016,"F","11th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Never"
"11479",2016,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11480",2016,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"11481",2016,"F","11th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Never"
"11482",2016,"F","11th","Yes","100","Today","Yes","Yes","Yes","No","1","Today","Yes","No","No","Sometimes"
"11483",2016,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11484",2016,"M","11th","Yes","15","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11485",2016,"M","11th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Sometimes"
"11486",2016,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11487",2016,"M","11th","Yes","75","Today","Yes","No","Yes","No","1","Today","Yes","No","No","Never"
"11488",2016,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Most of the time"
"11489",2016,"M","11th","Yes","75","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11490",2016,"F","11th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Sometimes"
"11491",2016,"M","11th","No","1","Today","No","No","No","Yes","2","Today","No","No","No","Never"
"11492",2016,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"11493",2016,"F","11th","Yes","15","Today","Yes","No","No","No","1","Today","Yes","No","No","Rarely"
