"","Year","Gender","Grade_of_Student","E_Cig_Ever_Used","E_Cig_Days_Used","E_Cig_Last_Used","E_Cig_Curiousity","E_Cig_Try","E_Cig_Try_Next_Year","Cigarette_Ever_Used","Cigarette_Days_Used","Cigarette_Curiosity","Cigarette_Try","Cigarette_Try_Next_Year","The_Real_Cost","Any_Tobacco_Craving","Attempt_Quitting_Tobacco","Are_Tobacco_Products_Harmful","E_Cig_Promotions_Internet","Tobacco_Promotions_Internet"
"14399",2021,"1","12th","Yes","27","Today",NA,NA,NA,"Yes","0",NA,NA,NA,"Yes","No",NA,"Agree","Most of the time","Never"
"14400",2021,"1","12th","Yes","30","Today",NA,NA,NA,"Yes","0",NA,NA,NA,"Yes","Yes","Yes","Agree","Rarely","Rarely"
"14401",2021,"2","12th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Never"
"14402",2021,"1","Unplaced","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Disagree","I do not use the internet","I do not use the internet"
"14403",2021,"1","12th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Never","Never"
"14404",2021,"2","12th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Rarely","Rarely"
"14405",2021,"1","12th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Agree","Rarely","Never"
"14406",2021,"1","12th","Yes","0","Last 6 Months",NA,NA,NA,"No",NA,"Yes","No","Yes","Yes",NA,NA,"Disagree","Never","Never"
"14407",2021,"1","12th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Rarely","Never"
"14408",2021,"1","12th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Rarely","I do not use the internet"
"14409",2021,"1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,NA,"Rarely","Rarely"
"14410",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Rarely"
"14411",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,NA,"Sometimes","Sometimes"
"14412",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Rarely","Never"
"14413",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Rarely","Sometimes"
"14414",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Rarely"
"14415",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","Never","Never"
"14416",2021,"F","7th","No",NA,NA,"Yes","No","No","No",NA,"Yes","No","No","No",NA,NA,NA,"Rarely","Never"
"14417",2021,"F","7th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Most of the time","Sometimes"
"14418",2021,"F","7th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Rarely"
"14419",2021,"F","7th","Yes","1","Last Month",NA,NA,NA,"No",NA,"No","Yes","Yes","Not Sure","No",NA,"Strongly Disagree","I do not use the internet","Never"
"14420",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Never","Rarely"
"14421",2021,"F","7th","Yes","30","Today",NA,NA,NA,"Yes","20",NA,NA,NA,"Yes","Yes","No","Agree","Sometimes","Sometimes"
"14422",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Most of the time","Most of the time"
"14423",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No",NA,"No",NA,NA,"Strongly Agree","Sometimes","Rarely"
"14424",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Always","Rarely"
"14425",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Most of the time","Rarely"
"14426",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Never"
"14427",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Agree","Rarely","Never"
"14428",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Never"
"14429",2021,"F","7th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Never","Never"
"14430",2021,"F","7th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Disagree","Sometimes","Most of the time"
"14431",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Sometimes","Most of the time"
"14432",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Always","Most of the time"
"14433",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Rarely"
"14434",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Rarely","Rarely"
"14435",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Rarely"
"14436",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Never"
"14437",2021,"F","7th","No",NA,NA,"No","Yes","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Never","Never"
"14438",2021,"F","7th","No",NA,NA,"Yes","Yes","Yes","No",NA,"No","No","No","No",NA,NA,"Disagree","Never","Never"
"14439",2021,"F","7th","No",NA,NA,"Yes","No","No","No",NA,"Yes","No","No","Yes",NA,NA,"Agree","Rarely","Rarely"
"14440",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Never","Never"
"14441",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Rarely"
"14442",2021,"F","7th","No",NA,NA,"Yes","No","No","Yes","0",NA,NA,NA,"Yes",NA,NA,"Agree","Sometimes","Sometimes"
"14443",2021,"1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Rarely"
"14444",2021,"1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Rarely","Rarely"
"14445",2021,"1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Never"
"14446",2021,"2","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Never","Rarely"
"14447",2021,"1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Sometimes","Rarely"
"14448",2021,"1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Rarely","Rarely"
"14449",2021,"2","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Never"
"14450",2021,"1","8th","No",NA,NA,"Yes","Yes","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Rarely","Never"
"14451",2021,"1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Rarely","Never"
"14452",2021,"2","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Sometimes","Never"
"14453",2021,"1","8th","Yes","1","Last Month",NA,NA,NA,"No",NA,"No","No","No","Yes","No","Yes","Strongly Agree","Rarely","Rarely"
"14454",2021,"1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","Rarely","Rarely"
"14455",2021,"1","8th","No",NA,NA,"Yes","No","No","No",NA,"Yes","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Sometimes"
"14456",2021,"2","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Never","Never"
"14457",2021,"1","8th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Always","Always"
"14458",2021,"2","8th","Yes","2","Last 7 Days",NA,NA,NA,"Yes","0",NA,NA,NA,"Yes",NA,"Yes","Disagree","Sometimes","Most of the time"
"14459",2021,"1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Never"
"14460",2021,"1","8th","Yes","0","Last Year",NA,NA,NA,"No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Rarely","Most of the time"
"14461",2021,"2","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Rarely"
"14462",2021,"2","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Never","Never"
"14463",2021,"1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Never","Sometimes"
"14464",2021,"2","8th","No",NA,NA,"Yes","Yes","Yes","No",NA,"No","No","No","Yes",NA,NA,"Agree","Most of the time","Most of the time"
"14465",2021,"1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Never","Never"
"14466",2021,"2","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Sometimes","Rarely"
"14467",2021,"2","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Rarely"
"14468",2021,"2","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Most of the time","Most of the time"
"14469",2021,"1","8th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Rarely"
"14470",2021,"1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No",NA,NA,NA,NA,NA,NA
"14471",2021,"2","8th","Yes","1","Last Month",NA,NA,NA,"Yes","10",NA,NA,NA,"Yes","Yes","No","Disagree","Sometimes","Sometimes"
"14472",2021,"2","8th","No",NA,NA,"Yes","No","No","No",NA,"Yes","No","No","Yes",NA,NA,"Agree","Always","Most of the time"
"14473",2021,"2","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Disagree","Rarely","Never"
"14474",2021,"1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Never","Never"
"14475",2021,"1","Unplaced","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","I do not use the internet","Never"
"14476",2021,"2",NA,"No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Sometimes","Sometimes"
"14477",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","I do not use the internet","I do not use the internet"
"14478",2021,"M","6th","Yes","0","5 Years Ago",NA,NA,NA,"No",NA,"No","No","No","Yes",NA,NA,"Agree","Rarely","Rarely"
"14479",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"Yes","No","No","No",NA,NA,"Agree","Rarely","Rarely"
"14480",2021,"M","6th","No",NA,NA,"Yes","No","No","Yes","0",NA,NA,NA,"Not Sure",NA,NA,"Strongly Agree","Sometimes","Rarely"
"14481",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes","No",NA,"Strongly Agree","Rarely","Most of the time"
"14482",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"Yes","No","No","Yes","No","Yes","Agree","Never","Sometimes"
"14483",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Never","Never"
"14484",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Rarely","Rarely"
"14485",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Sometimes","Rarely"
"14486",2021,"M","6th","No",NA,NA,"Yes","No","No","No",NA,"Yes","No","No","Yes",NA,NA,"Agree","Rarely","Rarely"
"14487",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Never"
"14488",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Sometimes","Rarely"
"14489",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Never","Rarely"
"14490",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,NA,"No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Rarely"
"14491",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Sometimes"
"14492",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Rarely"
"14493",2021,"M","6th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","Sometimes","Rarely"
"14494",2021,"M","6th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Agree","Sometimes","Sometimes"
"14495",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Never","Never"
"14496",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Sometimes"
"14497",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Rarely","Rarely"
"14498",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,NA,"Rarely","Never"
"14499",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Sometimes","Sometimes"
"14500",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Never","Never"
"14501",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Never"
"14502",2021,"M","6th","Yes","3","Last Month",NA,NA,NA,"Yes","5",NA,NA,NA,"Yes","No","Yes","Agree","Most of the time","Sometimes"
"14503",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Most of the time","Sometimes"
"14504",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,NA,"Rarely","Rarely"
"14505",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Never","Never"
"14506",2021,"M","6th","Yes","0","1-4 Years Ago",NA,NA,NA,"Yes","0",NA,NA,NA,"Yes",NA,NA,"Disagree","Rarely","Never"
"14507",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Rarely","Never"
"14508",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Rarely"
"14509",2021,"M","6th","Yes","0","5 Years Ago",NA,NA,NA,"Yes","0",NA,NA,NA,"Yes",NA,NA,"Strongly Agree","Never","Sometimes"
"14510",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Agree","Rarely","Rarely"
"14511",2021,"M","6th","Yes","1","Last Month",NA,NA,NA,"No",NA,"No","No","No","Yes","No","Yes","Agree","Sometimes","Sometimes"
"14512",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"Yes","No","No","No",NA,NA,"Agree","Rarely","Rarely"
"14513",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Sometimes","Never"
"14514",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Never","Never"
"14515",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Rarely","Never"
"14516",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Rarely","Rarely"
"14517",2021,"M","6th","No",NA,NA,"Yes","No","No","No",NA,"Yes","No","No","No",NA,NA,"Agree","Never","Rarely"
"14518",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Sometimes","Sometimes"
"14519",2021,"M","6th","No",NA,NA,"Yes","No","No","No",NA,"Yes","No","No","No",NA,NA,"Agree","Rarely","Sometimes"
"14520",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Rarely","Rarely"
"14521",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Never","Never"
"14522",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Agree","Sometimes","Rarely"
"14523",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Disagree","Always","Most of the time"
"14524",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Rarely","Never"
"14525",2021,"M","6th","Yes","0","5 Years Ago",NA,NA,NA,"No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Rarely"
"14526",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","Rarely","Never"
"14527",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Never"
"14528",2021,"M","6th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Sometimes"
"14529",2021,"M","6th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Rarely","Rarely"
"14530",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","Rarely","Sometimes"
"14531",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Never"
"14532",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Disagree","Never","Rarely"
"14533",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Sometimes","Sometimes"
"14534",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Rarely"
"14535",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Never","Never"
"14536",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Never","Never"
"14537",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Never","Never"
"14538",2021,"M","6th","No",NA,NA,"No","No","No","Yes","0",NA,NA,NA,"Not Sure",NA,NA,"Strongly Agree","Sometimes","Sometimes"
"14539",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"Yes","No","No","Yes",NA,NA,"Disagree","Rarely","Never"
"14540",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Never","Never"
"14541",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Never","Rarely"
"14542",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Rarely"
"14543",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Never","Never"
"14544",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Never","Never"
"14545",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Never","Never"
"14546",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Rarely","Rarely"
"14547",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","Never","Never"
"14548",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Rarely","Rarely"
"14549",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Never"
"14550",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Rarely"
"14551",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","Sometimes","Rarely"
"14552",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Never"
"14553",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Never"
"14554",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Never","Never"
"14555",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Sometimes","Rarely"
"14556",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Rarely","Rarely"
"14557",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Sometimes","Rarely"
"14558",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Most of the time","Most of the time"
"14559",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Never","Never"
"14560",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Rarely"
"14561",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,NA,"Never","Sometimes"
"14562",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Always","Always"
"14563",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Rarely","Never"
"14564",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Agree","Rarely","Rarely"
"14565",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","Rarely","Rarely"
"14566",2021,"F","7th","No",NA,NA,"Yes","No","No","No",NA,"Yes","No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Rarely"
"14567",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Rarely"
"14568",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Never","Rarely"
"14569",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Rarely"
"14570",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Agree","Sometimes","Never"
"14571",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Sometimes","Sometimes"
"14572",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Rarely"
"14573",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Most of the time"
"14574",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Sometimes","Sometimes"
"14575",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Rarely","Rarely"
"14576",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Rarely"
"14577",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Sometimes","Rarely"
"14578",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Rarely"
"14579",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No",NA,NA,NA,"Strongly Agree","Sometimes","Sometimes"
"14580",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Never","Never"
"14581",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Sometimes","Rarely"
"14582",2021,"F","7th","No",NA,NA,"Yes","No","No","No",NA,"Yes","No","No","No",NA,NA,"Strongly Agree","Never","Never"
"14583",2021,"F","7th","No",NA,NA,"Yes","No","No","No",NA,"Yes","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Rarely"
"14584",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Agree","Sometimes","Rarely"
"14585",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Rarely","Rarely"
"14586",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"Yes","No","No","No",NA,NA,"Agree","Rarely","Rarely"
"14587",2021,"F","7th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Never","Never"
"14588",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Never","Never"
"14589",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","Rarely","Never"
"14590",2021,"F","7th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Sometimes","Sometimes"
"14591",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Never","Never"
"14592",2021,"F","7th","No",NA,NA,"Yes","No","No","No",NA,"Yes","No","No","Yes",NA,NA,"Strongly Disagree","Sometimes","Sometimes"
"14593",2021,"F","7th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Never"
"14594",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Rarely"
"14595",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Never","Never"
"14596",2021,"F","7th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Never"
"14597",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"Yes","No","No","No",NA,NA,"Agree","Sometimes","Sometimes"
