"","Gender","Grade_of_Student","E_Cig_Ever_Used","E_Cig_Days_Used","E_Cig_Last_Used","E_Cig_Curiousity","E_Cig_Try","E_Cig_Try_Next_Year","Cigarette_Ever_Used","Cigarette_Days_Used","Cigarette_Curiosity","Cigarette_Try","Cigarette_Try_Next_Year","The_Real_Cost","Any_Tobacco_Craving","Attempt_Quitting_Tobacco","Are_Tobacco_Products_Harmful","E_Cig_Promotions_Internet","Tobacco_Promotions_Internet"
"9137",2,5,1,0,4,NA,NA,NA,2,NA,3,3,3,1,NA,NA,2,3,3
"9138",1,5,2,NA,NA,3,3,3,2,NA,3,4,4,2,NA,NA,2,3,2
"9139",2,5,2,NA,NA,2,3,4,2,NA,2,4,4,1,NA,NA,NA,3,4
"9140",2,5,2,NA,NA,4,3,3,2,NA,4,4,4,2,NA,NA,2,3,4
"9141",1,5,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,6
"9142",1,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,4,4
"9143",1,5,2,NA,NA,4,3,4,2,NA,4,4,4,1,NA,NA,1,4,4
"9144",2,5,1,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9145",1,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"9146",1,5,2,NA,NA,2,3,3,2,NA,4,4,4,1,NA,NA,1,4,3
"9147",1,5,2,NA,NA,3,3,4,2,NA,4,4,4,1,NA,NA,1,3,3
"9148",2,5,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,4
"9149",1,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,2
"9150",1,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,5,3
"9151",1,8,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,4,4,4
"9152",2,5,1,0,6,NA,NA,NA,2,NA,4,4,4,3,NA,NA,2,3,2
"9153",2,5,2,NA,NA,2,4,4,2,NA,2,4,4,1,NA,NA,2,2,2
"9154",1,5,2,NA,NA,2,4,4,2,NA,2,4,4,1,NA,NA,1,4,3
"9155",2,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,4,3
"9156",2,5,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"9157",2,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,4
"9158",1,5,2,NA,NA,4,3,4,2,NA,4,4,4,NA,NA,NA,NA,NA,NA
"9159",1,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,4
"9160",2,5,1,2,3,NA,NA,NA,2,NA,4,4,4,1,1,2,2,3,2
"9161",2,5,2,NA,NA,2,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"9162",1,5,1,1,2,NA,NA,NA,1,0,NA,NA,NA,2,2,1,1,3,3
"9163",1,5,2,NA,NA,4,4,4,2,NA,4,4,4,NA,NA,NA,NA,NA,NA
"9164",2,5,1,0,6,NA,NA,NA,2,NA,1,4,4,3,NA,NA,1,4,4
"9165",1,6,2,NA,NA,1,4,4,2,NA,4,4,4,1,NA,NA,1,2,1
"9166",2,6,2,NA,NA,3,3,4,1,0,NA,NA,NA,1,NA,NA,1,4,3
"9167",2,6,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,3
"9168",2,6,1,0,5,NA,NA,NA,2,NA,4,4,4,1,NA,NA,2,5,2
"9169",2,1,1,30,1,NA,NA,NA,1,30,NA,NA,NA,2,2,5,4,1,1
"9170",2,6,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,2
"9171",2,6,2,NA,NA,4,3,4,2,NA,3,4,4,1,NA,NA,1,3,2
"9172",2,6,1,0,6,NA,NA,NA,2,NA,1,4,4,1,NA,NA,1,3,3
"9173",2,6,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"9174",2,6,2,NA,NA,2,4,4,2,NA,2,4,4,2,NA,NA,1,3,4
"9175",2,6,1,1,2,NA,NA,NA,2,NA,4,4,4,1,2,1,1,4,2
"9176",2,6,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,6,6
"9177",2,6,1,0,7,NA,NA,NA,2,NA,2,4,4,1,NA,NA,2,2,2
"9178",1,6,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,6,3
"9179",1,6,2,NA,NA,2,4,4,2,NA,2,4,4,1,NA,NA,1,3,3
"9180",1,6,1,0,5,NA,NA,NA,2,NA,1,2,3,3,NA,NA,1,4,2
"9181",1,6,2,NA,NA,2,4,4,2,NA,4,4,4,2,NA,NA,3,5,4
"9182",1,7,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"9183",1,7,2,NA,NA,3,3,3,2,NA,3,3,3,3,NA,NA,3,2,2
"9184",2,7,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,2
"9185",2,7,2,NA,NA,2,4,4,2,NA,4,4,4,1,NA,NA,1,5,2
"9186",1,7,1,5,1,NA,NA,NA,2,NA,4,4,4,1,2,4,3,3,2
"9187",2,7,1,30,1,NA,NA,NA,2,NA,2,4,4,3,1,4,2,4,3
"9188",1,7,2,NA,NA,3,3,3,1,0,NA,NA,NA,2,NA,NA,1,4,4
"9189",2,7,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,5,6
"9190",1,7,2,NA,NA,2,4,4,2,NA,4,4,4,1,NA,NA,2,4,4
"9191",1,7,2,NA,NA,2,3,4,2,NA,2,3,4,3,2,3,2,6,3
"9192",1,7,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,1,1
"9193",2,7,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,NA,NA
"9194",2,7,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,3,3
"9195",1,7,2,NA,NA,3,3,3,2,NA,4,4,4,2,NA,NA,1,2,2
"9196",2,3,2,NA,NA,2,3,3,2,NA,4,4,4,1,NA,NA,2,3,2
"9197",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,3
"9198",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"9199",1,3,2,NA,NA,4,3,4,2,NA,3,4,4,1,NA,NA,NA,NA,NA
"9200",2,3,1,0,6,NA,NA,NA,2,NA,1,3,4,1,NA,NA,2,5,5
"9201",1,3,1,15,3,NA,NA,NA,2,NA,4,4,4,1,2,1,NA,4,4
"9202",2,3,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"9203",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,4
"9204",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,2
"9205",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,2
"9206",2,3,2,NA,NA,3,3,4,2,NA,4,3,4,1,NA,NA,2,3,2
"9207",2,3,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,4,3,3
"9208",1,3,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,2,3,3
"9209",2,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,2
"9210",2,3,2,NA,NA,2,4,4,2,NA,4,4,4,3,NA,NA,2,3,3
"9211",1,3,2,NA,NA,3,2,3,2,NA,3,3,3,1,NA,NA,2,3,3
"9212",1,3,2,NA,NA,3,3,3,2,NA,4,4,4,1,NA,NA,2,3,4
"9213",2,3,2,NA,NA,3,4,3,2,NA,3,3,3,2,NA,NA,2,2,2
"9214",2,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,3
"9215",1,3,2,NA,NA,3,4,4,2,NA,3,4,4,1,NA,NA,2,2,2
"9216",2,3,2,NA,NA,2,4,4,2,NA,3,4,4,1,NA,NA,1,5,4
"9217",2,2,2,NA,NA,3,3,4,2,NA,4,4,4,2,NA,NA,2,4,4
"9218",1,2,2,NA,NA,1,3,3,2,NA,4,4,3,1,NA,NA,3,6,6
"9219",2,2,2,NA,NA,3,4,4,2,NA,4,4,4,2,NA,NA,2,4,3
"9220",1,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"9221",2,2,2,NA,NA,4,3,3,2,NA,4,4,4,2,NA,NA,2,4,4
"9222",2,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"9223",2,2,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,2,4,4
"9224",2,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,3
"9225",1,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"9226",2,2,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,2,2
"9227",1,2,2,NA,NA,1,4,4,2,NA,2,4,4,1,NA,NA,1,5,4
"9228",1,2,2,NA,NA,4,3,4,2,NA,4,4,4,3,NA,NA,3,2,2
"9229",2,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,4,4
"9230",1,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,4,5
"9231",1,2,2,NA,NA,3,3,2,2,NA,4,4,4,1,NA,NA,4,4,3
"9232",1,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,5,4
"9233",1,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"9234",2,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,3,4
"9235",2,2,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,1,5,5
"9236",1,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,2,NA
"9237",1,2,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,1,3,4
"9238",2,2,1,0,6,NA,NA,NA,2,NA,1,2,2,1,NA,NA,3,3,3
"9239",2,2,2,NA,NA,2,4,4,2,NA,3,4,4,1,NA,NA,2,3,5
"9240",2,2,2,NA,NA,2,3,4,2,NA,1,3,4,1,NA,NA,2,4,4
"9241",2,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"9242",2,2,1,0,6,NA,NA,NA,1,0,NA,NA,NA,1,2,1,2,2,4
"9243",2,2,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,1,4,3
"9244",2,1,2,NA,NA,2,3,4,2,NA,1,3,4,1,NA,NA,2,5,5
"9245",1,1,2,NA,NA,4,3,4,2,NA,4,4,3,1,NA,NA,1,6,6
"9246",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,5,5
"9247",1,1,2,NA,NA,4,3,4,2,NA,4,4,4,1,NA,NA,1,3,3
"9248",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,5,5
"9249",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"9250",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,4,2,2
"9251",1,1,1,0,NA,NA,NA,NA,2,NA,4,4,4,1,NA,NA,1,3,3
"9252",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,3
"9253",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"9254",1,1,2,NA,NA,4,3,3,2,NA,4,3,3,2,NA,NA,2,2,2
"9255",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,2,3,3
"9256",1,1,2,NA,NA,3,3,3,2,NA,4,4,4,1,NA,NA,2,3,3
"9257",1,1,2,NA,NA,4,4,4,2,NA,3,4,4,1,NA,NA,2,4,4
"9258",1,1,2,NA,NA,3,3,3,2,NA,4,4,4,3,NA,NA,2,3,2
"9259",1,1,2,NA,NA,3,4,4,2,NA,2,4,4,1,NA,NA,1,3,3
"9260",2,1,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9261",1,1,2,NA,NA,3,3,4,2,NA,3,4,4,1,NA,NA,2,3,3
"9262",1,1,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,1,4,4
"9263",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,2,3
"9264",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"9265",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,3
"9266",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,3
"9267",2,1,2,NA,NA,1,4,4,1,0,NA,NA,NA,1,NA,NA,1,3,3
"9268",2,1,2,NA,NA,4,4,4,2,NA,3,4,4,1,NA,NA,1,4,2
"9269",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,4
"9270",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"9271",1,1,2,NA,NA,4,3,3,2,NA,4,4,3,1,NA,NA,1,3,3
"9272",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,3,4
"9273",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,4,3
"9274",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,2,2
"9275",2,1,2,NA,NA,2,4,3,2,NA,3,4,4,3,NA,NA,1,3,5
"9276",1,1,2,NA,NA,4,3,4,2,NA,4,3,4,2,NA,NA,2,3,3
"9277",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,5
"9278",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,3
"9279",2,1,2,NA,NA,4,3,3,2,NA,4,NA,3,1,NA,NA,1,5,5
"9280",1,1,2,NA,NA,2,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"9281",2,1,2,NA,NA,2,3,3,2,NA,4,4,4,1,NA,NA,1,3,3
"9282",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,3,NA,NA
"9283",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,3
"9284",2,1,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,2,4,5
"9285",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"9286",1,1,1,1,2,NA,NA,NA,2,NA,2,4,4,1,2,5,2,6,NA
"9287",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,3,3
"9288",1,1,2,NA,NA,4,3,4,2,NA,4,4,4,3,NA,NA,3,3,3
"9289",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,NA,NA,NA
"9290",2,1,2,NA,NA,2,4,4,2,NA,1,4,4,1,NA,NA,3,4,2
"9291",1,2,2,NA,NA,2,4,4,2,NA,2,4,4,1,NA,NA,1,5,2
"9292",2,2,2,NA,NA,2,4,4,2,NA,4,4,4,2,NA,NA,1,3,4
"9293",2,2,2,NA,NA,2,3,3,2,NA,2,4,4,2,NA,NA,2,1,1
"9294",2,2,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,4,4
"9295",2,2,2,NA,NA,4,4,4,2,NA,3,4,4,2,NA,NA,1,4,3
"9296",2,2,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,2,2,2
"9297",1,2,2,NA,NA,3,4,4,2,NA,4,4,4,3,NA,NA,1,2,2
"9298",2,2,2,NA,NA,3,4,4,2,NA,2,4,4,1,NA,NA,1,4,3
"9299",1,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"9300",2,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,3
"9301",2,2,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,3,3
"9302",2,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,4,3
"9303",2,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,2,2
"9304",2,2,2,NA,NA,2,2,3,1,0,NA,NA,NA,2,NA,NA,1,2,3
"9305",1,2,2,NA,NA,3,3,3,2,NA,3,3,3,1,NA,NA,2,3,6
"9306",1,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,2
"9307",1,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"9308",2,2,1,0,4,NA,NA,NA,2,NA,2,4,4,1,NA,NA,3,4,4
"9309",1,3,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"9310",2,3,2,NA,NA,3,3,3,2,NA,4,4,4,1,NA,NA,2,3,2
"9311",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,3,2,2
"9312",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"9313",2,3,1,0,5,NA,NA,NA,2,NA,4,4,4,1,NA,NA,1,3,3
"9314",1,3,2,NA,NA,2,4,3,1,0,NA,NA,NA,2,NA,NA,2,4,3
"9315",2,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"9316",2,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,3
"9317",2,3,2,NA,NA,4,3,3,2,NA,4,4,4,2,NA,NA,2,5,3
"9318",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,4,4
"9319",2,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"9320",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"9321",1,3,2,NA,NA,2,3,4,2,NA,3,4,3,1,NA,NA,2,3,3
"9322",1,3,2,NA,NA,3,3,3,2,NA,4,4,4,1,NA,NA,2,4,3
"9323",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,4
"9324",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,2
"9325",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,3,3
"9326",2,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,1,1
"9327",2,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,3,2,3
"9328",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"9329",2,3,2,NA,NA,4,4,4,2,NA,2,4,4,2,NA,NA,1,2,2
"9330",2,3,2,NA,NA,4,4,4,2,NA,2,4,4,NA,NA,NA,NA,NA,NA
"9331",1,3,2,NA,NA,4,3,4,2,NA,4,4,4,1,NA,NA,2,3,2
"9332",2,3,1,0,4,NA,NA,NA,2,NA,3,4,4,1,NA,NA,3,5,3
"9333",2,1,1,0,6,NA,NA,NA,2,NA,3,4,4,1,NA,NA,3,4,4
"9334",2,1,2,NA,NA,2,3,2,1,0,NA,NA,NA,1,NA,NA,2,3,4
"9335",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"9336",NA,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,3
"9337",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,2,3
"9338",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,2,3,2
"9339",2,1,2,NA,NA,2,3,4,2,NA,2,4,4,2,NA,NA,2,3,3
"9340",2,1,2,NA,NA,3,4,4,2,NA,3,4,4,3,NA,NA,2,3,4
"9341",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,2,2
"9342",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"9343",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,2,2
"9344",2,1,2,NA,NA,4,3,3,2,NA,4,4,4,3,NA,NA,1,4,2
"9345",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,3,2
"9346",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,4,4
"9347",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"9348",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,2
"9349",1,1,2,NA,NA,3,4,4,2,NA,3,3,4,3,NA,NA,1,4,4
"9350",2,1,2,NA,NA,4,4,4,2,NA,3,4,4,3,NA,NA,1,2,2
"9351",2,1,2,NA,NA,4,4,4,2,NA,3,4,4,2,NA,NA,2,2,2
"9352",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,2,2
"9353",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,2
"9354",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,3,3
"9355",2,1,2,NA,NA,4,4,3,2,NA,2,4,4,3,NA,NA,2,3,2
"9356",2,1,2,NA,NA,2,2,3,2,NA,4,3,4,1,NA,NA,2,3,3
"9357",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"9358",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,2,4,3
"9359",2,1,2,NA,NA,4,3,4,2,NA,2,3,4,1,NA,NA,2,5,5
"9360",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,2
"9361",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"9362",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"9363",1,1,2,NA,NA,3,3,3,2,NA,3,4,4,1,NA,NA,3,3,3
"9364",1,1,2,NA,NA,4,3,4,2,NA,4,3,4,1,NA,NA,1,2,3
"9365",1,1,2,NA,NA,2,4,4,2,NA,2,4,4,3,NA,NA,1,3,3
"9366",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,2,2
"9367",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,4
"9368",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,2,3,3
"9369",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,3,3
"9370",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,NA,NA
"9371",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,4,6,2
"9372",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,4,2
"9373",2,1,2,NA,NA,NA,3,3,2,NA,3,3,NA,NA,NA,NA,NA,NA,NA
"9374",2,1,2,NA,NA,4,3,4,2,NA,4,4,4,2,NA,NA,1,2,2
"9375",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"9376",1,1,2,NA,NA,4,3,3,2,NA,3,4,4,2,NA,NA,2,4,3
"9377",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,2
"9378",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,NA,NA,NA,NA,NA,NA
"9379",1,1,1,0,6,NA,NA,NA,1,0,NA,NA,NA,2,NA,NA,NA,4,4
"9380",2,1,2,NA,NA,4,4,4,2,NA,2,4,4,2,NA,NA,NA,NA,NA
"9381",2,2,1,1,3,NA,NA,NA,1,1,NA,NA,NA,1,2,1,2,4,NA
"9382",2,2,2,NA,NA,2,2,3,1,0,NA,NA,NA,1,NA,NA,4,3,5
"9383",1,2,2,NA,NA,2,4,4,2,NA,4,4,4,1,NA,NA,1,5,3
"9384",1,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"9385",2,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"9386",1,2,2,NA,NA,3,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9387",2,2,2,NA,NA,3,4,4,2,NA,3,3,4,1,NA,NA,NA,4,2
"9388",2,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,2
"9389",1,2,2,NA,NA,2,3,3,2,NA,2,3,3,2,NA,NA,4,4,5
"9390",1,2,2,NA,NA,3,3,3,2,NA,4,4,4,1,NA,NA,NA,NA,NA
"9391",1,2,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,2,2
"9392",2,2,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,5,6
"9393",1,2,1,1,2,NA,NA,NA,2,NA,2,3,2,NA,NA,NA,NA,NA,NA
"9394",2,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"9395",1,2,2,NA,NA,3,4,4,2,NA,4,4,4,2,NA,NA,3,4,2
"9396",1,2,2,NA,NA,2,3,1,2,NA,4,4,3,3,2,5,3,2,4
"9397",1,2,2,NA,NA,2,3,1,2,NA,3,2,2,3,2,2,3,1,3
"9398",2,2,2,NA,NA,4,3,3,2,NA,3,4,4,1,NA,NA,2,5,4
"9399",1,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,4,2,3
"9400",1,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,4,2,2
"9401",1,2,2,NA,NA,4,3,4,2,NA,4,4,3,1,NA,NA,1,3,3
"9402",2,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,NA,2,2
"9403",2,2,2,NA,NA,2,4,4,2,NA,4,4,4,3,1,1,NA,NA,NA
"9404",1,2,2,NA,NA,3,3,3,2,NA,3,3,3,2,NA,NA,1,2,1
"9405",1,2,1,30,3,NA,NA,NA,2,NA,4,4,4,NA,2,5,NA,NA,NA
"9406",1,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,5,2
"9407",1,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,5,2
"9408",1,2,1,27,3,NA,NA,NA,1,4,NA,NA,NA,NA,2,5,NA,NA,NA
"9409",1,2,2,NA,NA,3,3,4,2,NA,4,4,4,1,NA,NA,1,2,3
"9410",1,2,2,NA,NA,4,4,4,2,NA,4,4,4,NA,NA,NA,NA,NA,NA
"9411",2,3,2,NA,NA,4,4,4,2,NA,4,4,3,3,NA,NA,1,3,2
"9412",2,3,2,NA,NA,3,3,3,2,NA,4,4,4,1,NA,NA,2,2,2
"9413",2,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,NA,NA
"9414",1,3,2,NA,NA,2,3,4,2,NA,3,4,4,1,NA,NA,2,4,2
"9415",2,3,2,NA,NA,3,4,4,2,NA,4,3,3,1,NA,NA,2,3,3
"9416",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,NA,NA,NA
"9417",2,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,1,2
"9418",1,3,2,NA,NA,3,3,3,2,NA,3,3,3,NA,NA,NA,3,2,3
"9419",2,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,3
"9420",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,3,3
"9421",2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9422",2,3,2,NA,NA,3,3,3,2,NA,4,4,4,NA,NA,NA,NA,NA,NA
"9423",1,3,2,NA,NA,3,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9424",2,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,4,4
"9425",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,4,2,2
